"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting is not available for the Form widget","24673","Sorting test","","Mon Apr 07 09:13:33 UTC 2025","passed","Mon Apr 07 09:13:58 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","sorting"
"","13470","The test for getting the value from the field","","Mon Apr 07 09:17:31 UTC 2025","passed","Mon Apr 07 09:17:44 UTC 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10334","A test to get the field color value in Hex format","","Mon Apr 07 09:20:01 UTC 2025","passed","Mon Apr 07 09:20:12 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","16552","A test for setting a value in a field","","Mon Apr 07 09:01:32 UTC 2025","passed","Mon Apr 07 09:01:49 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11683","Run-time exception validation test","","Mon Apr 07 08:55:04 UTC 2025","passed","Mon Apr 07 08:55:16 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","16721","A test to get the field color value in Hex format","","Mon Apr 07 09:26:12 UTC 2025","passed","Mon Apr 07 09:26:29 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13625","Required Message validation test for multiple fields","","Mon Apr 07 09:12:58 UTC 2025","passed","Mon Apr 07 09:13:11 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","15475","Business Exception Validation Test","","Mon Apr 07 09:01:17 UTC 2025","passed","Mon Apr 07 09:01:32 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
"The test sets the value in the field, and then checks the value in the field with what should be set","13680","A test for setting a value in a field","","Mon Apr 07 09:04:41 UTC 2025","passed","Mon Apr 07 09:04:55 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12630","Required Message validation test for multiple fields","","Mon Apr 07 09:05:48 UTC 2025","passed","Mon Apr 07 09:06:00 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
