"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19950","test_2()","","Tue Jul 29 08:58:49 GMT 2025","passed","Tue Jul 29 08:59:09 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_2"
"","6135","The test for getting the value from the field","","Tue Jul 29 09:13:54 GMT 2025","passed","Tue Jul 29 09:14:00 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set","6549","A test for setting a value in a field","","Tue Jul 29 09:08:27 GMT 2025","passed","Tue Jul 29 09:08:34 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"Sorting by the specified column.","13065","Sorting test","","Tue Jul 29 08:52:12 GMT 2025","passed","Tue Jul 29 08:52:25 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","sorting"
"","9365","The test for getting the icon value from the field","","Tue Jul 29 09:17:42 GMT 2025","passed","Tue Jul 29 09:17:51 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","icon"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","9200","Confirmation Popup Validation Test","","Tue Jul 29 08:52:09 GMT 2025","passed","Tue Jul 29 08:52:19 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","confirm"
"The InfoWidget doesn't have a Placeholder.","8278","Test for getting the Placeholder value","","Tue Jul 29 09:13:32 GMT 2025","passed","Tue Jul 29 09:13:41 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","placeholder"
"Filtering by the specified column.","8959","Filtering test","","Tue Jul 29 08:44:18 GMT 2025","passed","Tue Jul 29 08:44:27 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","29824","Business Exception Validation Test","","Tue Jul 29 08:45:33 GMT 2025","passed","Tue Jul 29 08:46:03 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","businessException"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set.","20134","A test for setting a value in a field","","Tue Jul 29 09:00:20 GMT 2025","passed","Tue Jul 29 09:00:40 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","edit"
"The test gets the value in the field, and then checks the value in the field with what should be.","6443","A test for checking a value in a field","","Tue Jul 29 08:49:50 GMT 2025","passed","Tue Jul 29 08:49:57 GMT 2025","","List. Checking the basic functions for the Hint in the widget List","application.Samples.List.HintOnListTest","read"
"The test sets the characters in the field, and then returns a list of values that match or contain characters","12995","Character Matching test","","Tue Jul 29 09:09:10 GMT 2025","passed","Tue Jul 29 09:09:23 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","valuesInList"
"The test gets the value from the placeholder attribute and returns it in String format","7579","Test for getting the Placeholder value","","Tue Jul 29 08:51:13 GMT 2025","passed","Tue Jul 29 08:51:21 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","placeholder"
"Checking the url before the transition and after the transition/click on a special element","12755","The DrillDown test","","Tue Jul 29 08:46:04 GMT 2025","passed","Tue Jul 29 08:46:16 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","7979","Required Message text Verification field test","","Tue Jul 29 09:09:08 GMT 2025","passed","Tue Jul 29 09:09:16 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The test check icon's name from the drop-down list ","9436","A test for checking the icon","","Tue Jul 29 09:00:17 GMT 2025","passed","Tue Jul 29 09:00:26 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","icon"
"Sorting is not available for the Form widget","9438","Sorting test","","Tue Jul 29 09:07:40 GMT 2025","passed","Tue Jul 29 09:07:49 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","44619","Required Message validation test for multiple fields","","Tue Jul 29 08:57:15 GMT 2025","passed","Tue Jul 29 08:57:59 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","fieldLevelValidation"
"The InfoWidget doesn't have a Placeholder..","7072","Test for getting the Placeholder value","","Tue Jul 29 09:15:33 GMT 2025","passed","Tue Jul 29 09:15:41 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","placeholder"
"","9930","A test to check the options of the drop-down list","","Tue Jul 29 08:52:34 GMT 2025","passed","Tue Jul 29 08:52:44 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","options"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","21578","Required Message validation test for one field","","Tue Jul 29 08:59:18 GMT 2025","passed","Tue Jul 29 08:59:39 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set.","20653","A test for setting a value in a field","","Tue Jul 29 08:43:36 GMT 2025","passed","Tue Jul 29 08:43:57 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","edit"
"Info Widget is always read-only","9074","A test to check the field for ""Read-only""","","Tue Jul 29 09:17:33 GMT 2025","passed","Tue Jul 29 09:17:42 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","readonly"
"","7346","A test to compare the source file with the downloaded one","","Tue Jul 29 09:16:33 GMT 2025","passed","Tue Jul 29 09:16:41 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","compare"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","12674","Required Message text Verification field test","","Tue Jul 29 09:07:14 GMT 2025","passed","Tue Jul 29 09:07:27 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","13443","Required Message validation test for one field","","Tue Jul 29 08:40:23 GMT 2025","passed","Tue Jul 29 08:40:37 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","fieldLevelValidationAnnotation"
