"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7728","Required Message validation test for multiple fields","","Mon Nov 24 12:33:04 UTC 2025","passed","Mon Nov 24 12:33:12 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","5258","A test to check the field for ""Read-only""","","Mon Nov 24 12:19:28 UTC 2025","passed","Mon Nov 24 12:19:33 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Mon Nov 24 12:03:15 UTC 2025","skipped","Mon Nov 24 12:03:15 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","read"
"Filtering is not available for InfoWidget.","7183","Filtering test","","Mon Nov 24 12:20:32 UTC 2025","passed","Mon Nov 24 12:20:40 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11317","Business Exception Validation Test","","Mon Nov 24 12:29:20 UTC 2025","passed","Mon Nov 24 12:29:31 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"Sorting is not available for the Form widget","5075","Sorting test","","Mon Nov 24 12:33:54 UTC 2025","passed","Mon Nov 24 12:33:59 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"Sorting by the specified column.","11001","Sorting test","","Mon Nov 24 12:04:52 UTC 2025","passed","Mon Nov 24 12:05:03 UTC 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","0","A test to get the field color value in Hex format","","Mon Nov 24 12:30:23 UTC 2025","skipped","Mon Nov 24 12:30:23 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","color"
"DrillDown is not available for InfoWidget.","4333","The DrillDown test","","Mon Nov 24 12:16:47 UTC 2025","passed","Mon Nov 24 12:16:52 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","24020","Required Message text Verification field test","","Mon Nov 24 12:11:39 UTC 2025","passed","Mon Nov 24 12:12:03 UTC 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11296","Confirmation Popup Validation Test","","Mon Nov 24 12:06:28 UTC 2025","passed","Mon Nov 24 12:06:39 UTC 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","12597","A test to get the field color value in Hex format","","Mon Nov 24 11:58:16 UTC 2025","passed","Mon Nov 24 11:58:28 UTC 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","color"
"The test checks for the disabled attribute.","8810","A test to check the field for ""Read-only""","","Mon Nov 24 12:05:19 UTC 2025","passed","Mon Nov 24 12:05:28 UTC 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","readonly"
"The test checks for the disabled attribute","5376","A test to check the field for ""Read-only""","","Mon Nov 24 12:26:40 UTC 2025","passed","Mon Nov 24 12:26:46 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"","9365","A test to check the options of the drop-down list","","Mon Nov 24 12:14:25 UTC 2025","passed","Mon Nov 24 12:14:35 UTC 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","options"
"Filtering by the specified column.","5593","Filtering test","","Mon Nov 24 12:01:57 UTC 2025","passed","Mon Nov 24 12:02:03 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","filtration"
"","7708","The test for getting the value from the field","","Mon Nov 24 12:18:57 UTC 2025","passed","Mon Nov 24 12:19:05 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","6360","The DrillDown test","","Mon Nov 24 12:23:56 UTC 2025","passed","Mon Nov 24 12:24:02 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","drillDown"
"The test calls a modal window, after which the method returns Status-Value pairs depending on the column header.","27110","A test for checking values by column heading in a modal window","","Mon Nov 24 12:31:25 UTC 2025","passed","Mon Nov 24 12:31:52 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_status"
"Sorting is not available for the Form widget","5851","Sorting test","","Mon Nov 24 12:22:25 UTC 2025","passed","Mon Nov 24 12:22:31 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","sorting"
"The test checks for the disabled attribute","9298","A test to check the field for ""Read-only""","","Mon Nov 24 12:28:51 UTC 2025","passed","Mon Nov 24 12:29:00 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7615","Required Message validation test for one field","","Mon Nov 24 12:25:08 UTC 2025","passed","Mon Nov 24 12:25:16 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Mon Nov 24 12:05:37 UTC 2025","skipped","Mon Nov 24 12:05:37 UTC 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","read"
"Тест устанавливает значение в поле, а после проверяет значение в поле с тем, что должно быть установлено. Предварительной очистки поля нет","9179","A test for setting a value in a field","","Mon Nov 24 12:03:03 UTC 2025","passed","Mon Nov 24 12:03:13 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7843","A test to get the field color value in Hex format","","Mon Nov 24 12:22:09 UTC 2025","passed","Mon Nov 24 12:22:17 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20636","Required Message text Verification field test","","Mon Nov 24 12:08:19 UTC 2025","passed","Mon Nov 24 12:08:39 UTC 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","required"
"Filtering by the specified column.","6696","Filtering test","","Mon Nov 24 12:05:31 UTC 2025","passed","Mon Nov 24 12:05:38 UTC 2025","","List. Checking the basic functions for the Hint in the widget List","application.Samples.List.HintOnListTest","filtration"
"Sorting is not available for the Form widget","5386","Sorting test","","Mon Nov 24 12:26:24 UTC 2025","passed","Mon Nov 24 12:26:30 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"DrillDown is not available for InfoWidget.","5311","The DrillDown test","","Mon Nov 24 12:20:05 UTC 2025","passed","Mon Nov 24 12:20:10 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"Sorting is not available for the Form widget","4421","Sorting test","","Mon Nov 24 12:28:19 UTC 2025","passed","Mon Nov 24 12:28:23 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
