"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11905","A test to get the field color value in Hex format","","Mon Apr 07 07:38:37 UTC 2025","passed","Mon Apr 07 07:38:49 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"Getting the field color is not available","10277","A test to get the field color value in Hex format","","Mon Apr 07 07:33:08 UTC 2025","passed","Mon Apr 07 07:33:19 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"Sorting is not available for the Form widget","27890","Sorting test","","Mon Apr 07 07:36:09 UTC 2025","passed","Mon Apr 07 07:36:37 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11299","Required Message validation test for one field","","Mon Apr 07 07:30:19 UTC 2025","passed","Mon Apr 07 07:30:30 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The InfoWidget doesn't have a Placeholder.","8835","Test for getting the Placeholder value","","Mon Apr 07 07:52:41 UTC 2025","passed","Mon Apr 07 07:52:50 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","15130","Confirmation Popup Validation Test","","Mon Apr 07 07:38:45 UTC 2025","passed","Mon Apr 07 07:39:00 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"Filtering is not available for InfoWidget.","15210","Filtering test","","Mon Apr 07 07:49:20 UTC 2025","passed","Mon Apr 07 07:49:35 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","14725","Test for getting the Placeholder value","","Mon Apr 07 07:26:40 UTC 2025","passed","Mon Apr 07 07:26:55 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12699","Run-time exception validation test","","Mon Apr 07 07:42:38 UTC 2025","passed","Mon Apr 07 07:42:51 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","29306","Sorting test","","Mon Apr 07 07:46:34 UTC 2025","passed","Mon Apr 07 07:47:03 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","15175","Required Message validation test for multiple fields","","Mon Apr 07 07:19:32 UTC 2025","passed","Mon Apr 07 07:19:47 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidation"
"Filtering is not available for the Form widget","13515","Filtering test","","Mon Apr 07 07:35:25 UTC 2025","passed","Mon Apr 07 07:35:39 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","13513","A test for setting a value in a field","","Mon Apr 07 07:41:29 UTC 2025","passed","Mon Apr 07 07:41:42 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11472","A test to get the field color value in Hex format","","Mon Apr 07 07:33:08 UTC 2025","passed","Mon Apr 07 07:33:19 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","17052","Run-time exception validation test","","Mon Apr 07 07:34:17 UTC 2025","passed","Mon Apr 07 07:34:34 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","26519","Sorting test","","Mon Apr 07 07:39:43 UTC 2025","passed","Mon Apr 07 07:40:10 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","14365","Test for getting the Placeholder value","","Mon Apr 07 07:34:44 UTC 2025","passed","Mon Apr 07 07:34:58 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","12605","Test for getting the Placeholder value","","Mon Apr 07 07:48:17 UTC 2025","passed","Mon Apr 07 07:48:30 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","18263","Confirmation Popup Validation Test","","Mon Apr 07 07:31:12 UTC 2025","passed","Mon Apr 07 07:31:30 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"Filtering is not available for InfoWidget.","12347","Filtering test","","Mon Apr 07 07:44:30 UTC 2025","passed","Mon Apr 07 07:44:42 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","16721","Confirmation Popup Validation Test","","Mon Apr 07 07:42:07 UTC 2025","passed","Mon Apr 07 07:42:23 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
"The test sets the value in the field, and then checks the value in the field with what should be set","14307","A test for setting a value in a field","","Mon Apr 07 07:38:04 UTC 2025","passed","Mon Apr 07 07:38:18 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","20498","Confirmation Popup Validation Test","","Mon Apr 07 07:34:59 UTC 2025","passed","Mon Apr 07 07:35:19 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","14373","Required Message validation test for multiple fields","","Mon Apr 07 07:40:05 UTC 2025","passed","Mon Apr 07 07:40:19 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","14462","Required Message text Verification field test","","Mon Apr 07 07:28:25 UTC 2025","passed","Mon Apr 07 07:28:40 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","15150","Required Message validation test for one field","","Mon Apr 07 07:40:45 UTC 2025","passed","Mon Apr 07 07:41:01 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidationAnnotation"
"Filtering is not available for the Form widget","13913","Filtering test","","Mon Apr 07 07:24:47 UTC 2025","passed","Mon Apr 07 07:25:01 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","13484","The DrillDown test","","Mon Apr 07 07:26:26 UTC 2025","passed","Mon Apr 07 07:26:39 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","drillDown"
"The test checks for the disabled attribute","13897","A test to check the field for ""Read-only""","","Mon Apr 07 07:37:06 UTC 2025","passed","Mon Apr 07 07:37:20 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13917","A test to get the field color value in Hex format","","Mon Apr 07 07:30:20 UTC 2025","passed","Mon Apr 07 07:30:34 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","15335","Business Exception Validation Test","","Mon Apr 07 07:37:49 UTC 2025","passed","Mon Apr 07 07:38:04 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
