"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","21052","Business Exception Validation Test","","Mon Jul 14 23:00:50 GMT 2025","passed","Mon Jul 14 23:01:11 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8723","Required Message validation test for multiple fields","","Mon Jul 14 23:13:56 GMT 2025","passed","Mon Jul 14 23:14:05 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute.","10645","A test to check the field for ""Read-only""","","Mon Jul 14 22:59:42 GMT 2025","passed","Mon Jul 14 22:59:53 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","readonly"
"The test checks for the disabled attribute.","8507","A test to check the field for ""Read-only""","","Mon Jul 14 22:55:07 GMT 2025","passed","Mon Jul 14 22:55:16 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","readonly"
"The test checks the creation and deletion in the dictionary and the result of this work on another screen.","26050","Test sorting at List","","Mon Jul 14 22:46:54 GMT 2025","passed","Mon Jul 14 22:47:20 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","sortingList"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7844","A test to get the field color value in Hex format","","Mon Jul 14 23:10:23 GMT 2025","passed","Mon Jul 14 23:10:30 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"The test edit a new field in the admin panel","14416","Test for edit admin value","","Mon Jul 14 22:46:13 GMT 2025","passed","Mon Jul 14 22:46:27 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","edit"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8071","Confirmation Popup Validation Test","","Mon Jul 14 23:13:48 GMT 2025","passed","Mon Jul 14 23:13:56 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
"The InfoWidget doesn't have a Placeholder.","7062","Test for getting the Placeholder value","","Mon Jul 14 23:21:36 GMT 2025","passed","Mon Jul 14 23:21:43 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6065","A test to get the field color value in Hex format","","Mon Jul 14 23:20:12 GMT 2025","passed","Mon Jul 14 23:20:19 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"The test check icon's name from the drop-down list ","8678","A test for checking the icon","","Mon Jul 14 23:05:22 GMT 2025","passed","Mon Jul 14 23:05:31 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","icon"
"Checking the url before the transition and after the transition/click on a special element","37118","The DrillDown test","","Mon Jul 14 22:44:01 GMT 2025","passed","Mon Jul 14 22:44:38 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","drillDown"
"The test checks the creation and deletion in the dictionary and the result of this work on another screen.","31696","Test region at List","","Mon Jul 14 22:45:14 GMT 2025","passed","Mon Jul 14 22:45:46 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","regionsList"
"","9349","setValueGetValue()","","Mon Jul 14 22:56:57 GMT 2025","passed","Mon Jul 14 22:57:07 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","setValueGetValue"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9148","A test to get the field color value in Hex format","","Mon Jul 14 23:01:42 GMT 2025","passed","Mon Jul 14 23:01:51 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9777","Required Message validation test for multiple fields","","Mon Jul 14 23:10:16 GMT 2025","passed","Mon Jul 14 23:10:26 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set.","30962","A test for setting a value in a field","","Mon Jul 14 22:52:10 GMT 2025","passed","Mon Jul 14 22:52:41 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","edit"
"The transition/Redirect is not available","4972","The DrillDown test","","Mon Jul 14 23:10:35 GMT 2025","passed","Mon Jul 14 23:10:40 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","18962","Run-time exception validation test","","Mon Jul 14 23:06:41 GMT 2025","passed","Mon Jul 14 23:07:00 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","runtimeException"
"The test checks for the disabled attribute.","13312","A test to check the field for ""Read-only""","","Mon Jul 14 22:45:05 GMT 2025","passed","Mon Jul 14 22:45:19 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","readonly"
"Filtering by the specified column.","9055","Filtering test","","Mon Jul 14 22:56:36 GMT 2025","passed","Mon Jul 14 22:56:45 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","19249","Required Message text Verification field test","","Mon Jul 14 22:53:38 GMT 2025","passed","Mon Jul 14 22:53:57 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","required"
"Checking the url before the transition and after the transition/click on a special element","9243","The DrillDown test","","Mon Jul 14 23:04:12 GMT 2025","passed","Mon Jul 14 23:04:22 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9682","Run-time exception validation test","","Mon Jul 14 23:17:27 GMT 2025","passed","Mon Jul 14 23:17:37 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"The test gets the value from the placeholder attribute and returns it in String format","6515","Test for getting the Placeholder value","","Mon Jul 14 23:08:50 GMT 2025","passed","Mon Jul 14 23:08:56 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set","7450","A test for setting a value in a field","","Mon Jul 14 23:12:05 GMT 2025","passed","Mon Jul 14 23:12:13 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","edit"
"Sorting is not available for InfoWidget.","6139","Sorting test","","Mon Jul 14 23:19:35 GMT 2025","passed","Mon Jul 14 23:19:41 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test checks for the disabled attribute","8202","A test to check the field for ""Read-only""","","Mon Jul 14 23:07:24 GMT 2025","passed","Mon Jul 14 23:07:33 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","30357","Required Message validation test for one field","","Mon Jul 14 22:51:14 GMT 2025","passed","Mon Jul 14 22:51:44 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","6347","A test to check the field for ""Read-only""","","Mon Jul 14 23:22:40 GMT 2025","passed","Mon Jul 14 23:22:47 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10348","Run-time exception validation test","","Mon Jul 14 23:08:48 GMT 2025","passed","Mon Jul 14 23:08:58 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","63792","Required Message validation test for multiple fields","","Mon Jul 14 23:02:52 GMT 2025","passed","Mon Jul 14 23:03:56 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","fieldLevelValidation"
"The test calls Popup, the method returns a list with column headings","7569","The test for getting column headings","","Mon Jul 14 23:15:05 GMT 2025","passed","Mon Jul 14 23:15:12 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","getColumnName"
"The test sets the value in the field, and then checks the value in the field with what should be set.","18393","A test for setting a value in a field","","Mon Jul 14 23:01:25 GMT 2025","passed","Mon Jul 14 23:01:43 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","edit"
"The test checks for the disabled attribute","7515","A test to check the field for ""Read-only""","","Mon Jul 14 23:17:40 GMT 2025","passed","Mon Jul 14 23:17:47 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"Filtering by the specified column.","10003","Filtering test","","Mon Jul 14 22:47:31 GMT 2025","passed","Mon Jul 14 22:47:41 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","filtration"
"The InfoWidget doesn't have a Placeholder.","8519","Test for getting the Placeholder value","","Mon Jul 14 23:21:15 GMT 2025","passed","Mon Jul 14 23:21:24 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","placeholder"
"Sorting is not available for InfoWidget.","8363","Sorting test","","Mon Jul 14 23:20:25 GMT 2025","passed","Mon Jul 14 23:20:33 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8392","Required Message validation test for multiple fields","","Mon Jul 14 23:11:08 GMT 2025","passed","Mon Jul 14 23:11:16 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","8614","Test for getting the Placeholder value","","Mon Jul 14 23:05:50 GMT 2025","passed","Mon Jul 14 23:05:58 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","placeholder"
"Checking the url before the transition and after the transition/click on a special element","5952","The DrillDown test","","Mon Jul 14 23:11:24 GMT 2025","passed","Mon Jul 14 23:11:30 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","7243","Test for getting the Placeholder value","","Mon Jul 14 22:49:36 GMT 2025","passed","Mon Jul 14 22:49:43 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","placeholder"
"The Hint field type is always read-only","5011","A test to check the field for ""Read-only""","","Mon Jul 14 23:10:45 GMT 2025","passed","Mon Jul 14 23:10:50 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"Info Widget is always read-only","8378","A test to check the field for ""Read-only""","","Mon Jul 14 23:20:50 GMT 2025","passed","Mon Jul 14 23:20:58 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"The test checks for the disabled attribute","5998","A test to check the field for ""Read-only""","","Mon Jul 14 23:11:36 GMT 2025","passed","Mon Jul 14 23:11:42 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"The test checks the creation and deletion in the dictionary and the result of this work on another screen.","25812","Test filtering at List","","Mon Jul 14 23:22:50 GMT 2025","passed","Mon Jul 14 23:23:16 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","filterList"
"","6254","digits()","","Mon Jul 14 23:12:48 GMT 2025","passed","Mon Jul 14 23:12:54 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","digits"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Mon Jul 14 22:56:52 GMT 2025","skipped","Mon Jul 14 22:56:52 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","read"
