"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks for the disabled attribute.","8220","A test to check the field for ""Read-only""","","Wed Jun 25 07:57:38 GMT 2025","passed","Wed Jun 25 07:57:46 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","9321","Run-time exception validation test","","Wed Jun 25 08:00:36 GMT 2025","passed","Wed Jun 25 08:00:45 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","runtimeException"
"The test verifies that after clearing the field, it is empty.","9104","The test for deleting a file from a field","","Wed Jun 25 07:55:36 GMT 2025","passed","Wed Jun 25 07:55:45 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","clear"
"Filtering is not available for the Form widget","8409","Filtering test","","Wed Jun 25 07:43:54 GMT 2025","passed","Wed Jun 25 07:44:02 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","5823","The DrillDown test","","Wed Jun 25 07:50:40 GMT 2025","passed","Wed Jun 25 07:50:46 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","7670","A test for setting a value in a field","","Wed Jun 25 07:46:45 GMT 2025","passed","Wed Jun 25 07:46:53 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10399","Required Message text Verification field test","","Wed Jun 25 07:48:44 GMT 2025","passed","Wed Jun 25 07:48:54 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11822","Confirmation Popup Validation Test","","Wed Jun 25 07:59:41 GMT 2025","passed","Wed Jun 25 07:59:53 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","confirm"
"DrillDown is not available for InfoWidget.","7648","The DrillDown test","","Wed Jun 25 08:17:49 GMT 2025","passed","Wed Jun 25 08:17:57 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","8855","The DrillDown test","","Wed Jun 25 07:57:01 GMT 2025","passed","Wed Jun 25 07:57:10 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","drillDown"
