"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4986","The test for getting the value from the field","","Thu Aug 21 07:33:02 GMT 2025","passed","Thu Aug 21 07:33:07 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","read"
"Filtering is not available for the Form widget","6415","Filtering test","","Thu Aug 21 08:02:12 GMT 2025","passed","Thu Aug 21 08:02:19 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","5709","The DrillDown test","","Thu Aug 21 08:02:54 GMT 2025","passed","Thu Aug 21 08:03:00 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","6272","A test for setting a value in a field","","Thu Aug 21 08:03:39 GMT 2025","passed","Thu Aug 21 08:03:45 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10687","Required Message text Verification field test","","Thu Aug 21 07:56:33 GMT 2025","passed","Thu Aug 21 07:56:43 GMT 2025","","Form. Checking the basic functions for the Time","application.Samples.Form.TimeOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6258","Required Message validation test for one field","","Thu Aug 21 07:55:02 GMT 2025","passed","Thu Aug 21 07:55:08 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","12222","Business Exception Validation Test","","Thu Aug 21 07:55:22 GMT 2025","passed","Thu Aug 21 07:55:35 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","businessException"
"The test gets the value from the placeholder attribute and returns it in String format","7116","Test for getting the Placeholder value","","Thu Aug 21 07:41:29 GMT 2025","passed","Thu Aug 21 07:41:36 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","placeholder"
"Sorting is not available for InfoWidget.","8000","Sorting test","","Thu Aug 21 07:30:47 GMT 2025","passed","Thu Aug 21 07:30:55 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","8286","Filtering test","","Thu Aug 21 07:31:04 GMT 2025","passed","Thu Aug 21 07:31:12 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9144","Confirmation Popup Validation Test","","Thu Aug 21 07:59:23 GMT 2025","passed","Thu Aug 21 07:59:32 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","9727","Business Exception Validation Test","","Thu Aug 21 07:37:10 GMT 2025","passed","Thu Aug 21 07:37:20 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","businessException"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Thu Aug 21 07:44:51 GMT 2025","skipped","Thu Aug 21 07:44:51 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","read"
"The test gets the value from the placeholder attribute and returns it in String format","9228","Test for getting the Placeholder value","","Thu Aug 21 07:47:00 GMT 2025","passed","Thu Aug 21 07:47:09 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","placeholder"
"The test clear the value in the field , and then checks the value in the field, it must be null.","6581","A test for checking the possibility of an empty field","","Thu Aug 21 07:43:16 GMT 2025","passed","Thu Aug 21 07:43:22 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","nullable"
"The test checks for the disabled attribute","5239","A test to check the field for ""Read-only""","","Thu Aug 21 08:01:33 GMT 2025","passed","Thu Aug 21 08:01:38 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"","5907","The test for getting the value from the field","","Thu Aug 21 07:31:14 GMT 2025","passed","Thu Aug 21 07:31:20 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
