"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Info Widget is always read-only","5789","A test to check the field for ""Read-only""","","Fri Dec 05 13:55:54 UTC 2025","passed","Fri Dec 05 13:56:00 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8653","A test to get the field color value in Hex format","","Fri Dec 05 13:47:18 UTC 2025","passed","Fri Dec 05 13:47:27 UTC 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","7788","Test for getting the Placeholder value","","Fri Dec 05 13:37:21 UTC 2025","passed","Fri Dec 05 13:37:29 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","placeholder"
"The test gets the value in the field, and then checks the value in the field with what should be.","1","A test for checking a value in a field","","Fri Dec 05 13:32:03 UTC 2025","skipped","Fri Dec 05 13:32:03 UTC 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","29052","Run-time exception validation test","","Fri Dec 05 13:38:53 UTC 2025","passed","Fri Dec 05 13:39:22 UTC 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7493","Run-time exception validation test","","Fri Dec 05 13:58:27 UTC 2025","passed","Fri Dec 05 13:58:34 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"","6525","nullable()","","Fri Dec 05 13:56:59 UTC 2025","passed","Fri Dec 05 13:57:06 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","nullable"
"The test checks for the disabled attribute.","7768","A test to check the field for ""Read-only""","","Fri Dec 05 13:46:27 UTC 2025","passed","Fri Dec 05 13:46:34 UTC 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6352","Required Message validation test for one field","","Fri Dec 05 14:03:15 UTC 2025","passed","Fri Dec 05 14:03:21 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","7782","The DrillDown test","","Fri Dec 05 13:56:32 UTC 2025","passed","Fri Dec 05 13:56:40 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7276","A test to get the field color value in Hex format","","Fri Dec 05 13:52:07 UTC 2025","passed","Fri Dec 05 13:52:14 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","color"
"Info Widget is always read-only","5515","A test to check the field for ""Read-only""","","Fri Dec 05 13:56:02 UTC 2025","passed","Fri Dec 05 13:56:07 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5883","A test to get the field color value in Hex format","","Fri Dec 05 14:05:49 UTC 2025","passed","Fri Dec 05 14:05:55 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"Filtering is not available for InfoWidget.","6100","Filtering test","","Fri Dec 05 13:55:48 UTC 2025","passed","Fri Dec 05 13:55:54 UTC 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","8918","The DrillDown test","","Fri Dec 05 13:35:55 UTC 2025","passed","Fri Dec 05 13:36:04 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set.","16582","A test for setting a value in a field","","Fri Dec 05 13:37:18 UTC 2025","passed","Fri Dec 05 13:37:35 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","5082","Test for getting the Placeholder value","","Fri Dec 05 14:09:38 UTC 2025","passed","Fri Dec 05 14:09:43 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13903","Required Message validation test for multiple fields","","Fri Dec 05 13:50:52 UTC 2025","passed","Fri Dec 05 13:51:05 UTC 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","7563","A test for setting a value in a field","","Fri Dec 05 13:59:15 UTC 2025","passed","Fri Dec 05 13:59:23 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","65445","Required Message validation test for multiple fields","","Fri Dec 05 13:52:07 UTC 2025","passed","Fri Dec 05 13:53:13 UTC 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","fieldLevelValidation"
"The InfoWidget doesn't have a Placeholder.","9133","Test for getting the Placeholder value","","Fri Dec 05 13:53:43 UTC 2025","passed","Fri Dec 05 13:53:52 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","placeholder"
"","9272","The test for getting the value from the field","","Fri Dec 05 13:53:25 UTC 2025","passed","Fri Dec 05 13:53:34 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","8281","The DrillDown test","","Fri Dec 05 13:48:45 UTC 2025","passed","Fri Dec 05 13:48:54 UTC 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","drillDown"
"The test checks the status of one option, whether it is selected or not.","8665","A test to check the status of one option","","Fri Dec 05 13:38:08 UTC 2025","passed","Fri Dec 05 13:38:17 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","statusOption"
"DrillDown is not available for InfoWidget.","4784","The DrillDown test","","Fri Dec 05 13:51:21 UTC 2025","passed","Fri Dec 05 13:51:26 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","8016","Filtering test","","Fri Dec 05 13:52:59 UTC 2025","passed","Fri Dec 05 13:53:07 UTC 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","filtration"
"Sorting is not available for the Form widget","8421","Sorting test","","Fri Dec 05 14:02:30 UTC 2025","passed","Fri Dec 05 14:02:38 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","0","Required Message text Verification field test","","Fri Dec 05 13:40:07 UTC 2025","skipped","Fri Dec 05 13:40:07 UTC 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","required"
