"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7898","Required Message validation test for one field","","Fri Sep 05 12:45:22 GMT 2025","passed","Fri Sep 05 12:45:30 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","5547","A test to check the field for ""Read-only""","","Fri Sep 05 12:46:30 GMT 2025","passed","Fri Sep 05 12:46:36 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"Info Widget is always read-only","9414","A test to check the field for ""Read-only""","","Fri Sep 05 12:22:02 GMT 2025","passed","Fri Sep 05 12:22:11 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","9353","The DrillDown test","","Fri Sep 05 12:17:18 GMT 2025","passed","Fri Sep 05 12:17:27 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","drillDown"
"The test verifies that after clearing the field, it is empty","7937","The test for deleting a file from a field","","Fri Sep 05 12:43:03 GMT 2025","passed","Fri Sep 05 12:43:11 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"Тест устанавливает значение в поле, а после проверяет значение в поле с тем, что должно быть установлено. Предварительной очистки поля нет","10650","A test for setting a value in a field","","Fri Sep 05 12:24:19 GMT 2025","passed","Fri Sep 05 12:24:30 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","edit"
"Drill Down is not available for InfoWidget.","6798","The DrillDown test","","Fri Sep 05 12:19:36 GMT 2025","passed","Fri Sep 05 12:19:43 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","drillDown"
"The test checks the creation and deletion in the dictionary and the result of this work on another screen.","29550","Test region at Form","","Fri Sep 05 12:20:32 GMT 2025","passed","Fri Sep 05 12:21:01 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","regionsForm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15131","A test to get the field color value in Hex format","","Fri Sep 05 12:51:05 GMT 2025","passed","Fri Sep 05 12:51:20 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","color"
"","19729","test_1()","","Fri Sep 05 12:22:26 GMT 2025","passed","Fri Sep 05 12:22:46 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_1"
"Sorting by the specified column.","21482","Sorting test","","Fri Sep 05 12:49:40 GMT 2025","passed","Fri Sep 05 12:50:02 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","12419","Confirmation Popup Validation Test","","Fri Sep 05 12:46:01 GMT 2025","passed","Fri Sep 05 12:46:13 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","confirm"
"DrillDown is not available for InfoWidget.","9723","The DrillDown test","","Fri Sep 05 12:41:04 GMT 2025","passed","Fri Sep 05 12:41:13 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6679","A test to get the field color value in Hex format","","Fri Sep 05 12:44:11 GMT 2025","passed","Fri Sep 05 12:44:18 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","9504","Business Exception Validation Test","","Fri Sep 05 12:52:37 GMT 2025","passed","Fri Sep 05 12:52:47 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","6460","Run-time exception validation test","","Fri Sep 05 12:44:36 GMT 2025","passed","Fri Sep 05 12:44:42 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","runtimeException"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Sep 05 11:18:10 GMT 2025","skipped","Fri Sep 05 11:18:10 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","read"
"Filtering by the specified column.","10307","Filtering test","","Fri Sep 05 12:20:50 GMT 2025","passed","Fri Sep 05 12:21:01 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","filtration"
"Sorting is not available for the Form widget","4997","Sorting test","","Fri Sep 05 12:44:47 GMT 2025","passed","Fri Sep 05 12:44:52 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"The test checks the creation and deletion in the dictionary and the result of this work on another screen.","29009","Test sorting at List","","Fri Sep 05 12:21:42 GMT 2025","passed","Fri Sep 05 12:22:11 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","sortingList"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","9504","Required Message text Verification field test","","Fri Sep 05 12:48:30 GMT 2025","passed","Fri Sep 05 12:48:40 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"Currency check at the field","5789","Currency test","","Fri Sep 05 12:28:22 GMT 2025","passed","Fri Sep 05 12:28:28 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","currency"
"Sorting is not available for InfoWidget.","8621","Sorting test","","Fri Sep 05 12:18:05 GMT 2025","passed","Fri Sep 05 12:18:13 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","6960","The DrillDown test","","Fri Sep 05 12:42:08 GMT 2025","passed","Fri Sep 05 12:42:15 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
"The test gets the value from the placeholder attribute and returns it in String format","14066","Test for getting the Placeholder value","","Fri Sep 05 12:50:02 GMT 2025","passed","Fri Sep 05 12:50:16 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7347","A test to get the field color value in Hex format","","Fri Sep 05 12:31:56 GMT 2025","passed","Fri Sep 05 12:32:03 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","color"
"","24286","fieldLevelValidation()","","Fri Sep 05 12:21:09 GMT 2025","passed","Fri Sep 05 12:21:33 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","6844","Test for getting the Placeholder value","","Fri Sep 05 12:49:16 GMT 2025","passed","Fri Sep 05 12:49:23 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"Sorting is not available for the Form widget","7340","Sorting test","","Fri Sep 05 12:42:15 GMT 2025","passed","Fri Sep 05 12:42:22 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"Info Widget is always read-only","6191","A test to check the field for ""Read-only""","","Fri Sep 05 12:42:10 GMT 2025","passed","Fri Sep 05 12:42:16 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","9590","Confirmation Popup Validation Test","","Fri Sep 05 12:48:21 GMT 2025","passed","Fri Sep 05 12:48:30 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","confirm"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Sep 05 11:18:33 GMT 2025","skipped","Fri Sep 05 11:18:33 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11892","Run-time exception validation test","","Fri Sep 05 12:44:53 GMT 2025","passed","Fri Sep 05 12:45:05 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set.","23036","A test for setting a value in a field","","Fri Sep 05 12:46:00 GMT 2025","passed","Fri Sep 05 12:46:23 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"Filtering is not available for InfoWidget.","7846","Filtering test","","Fri Sep 05 12:22:11 GMT 2025","passed","Fri Sep 05 12:22:19 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","filtration"
"Sorting is not available for the Form widget","10828","Sorting test","","Fri Sep 05 12:36:51 GMT 2025","passed","Fri Sep 05 12:37:02 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","sorting"
"The test sets all the values in the field, then checks the list with the expected value.","16951","Test to set all values in the field","","Fri Sep 05 12:49:23 GMT 2025","passed","Fri Sep 05 12:49:40 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"The test adds a value after removing all previous values.","9743","Value setting test with field clearing","","Fri Sep 05 12:51:56 GMT 2025","passed","Fri Sep 05 12:52:06 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","setValue"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5771","A test to get the field color value in Hex format","","Fri Sep 05 12:48:22 GMT 2025","passed","Fri Sep 05 12:48:28 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Sep 05 11:12:18 GMT 2025","skipped","Fri Sep 05 11:12:18 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","read"
"Sorting is not available for InfoWidget.","6419","Sorting test","","Fri Sep 05 12:49:25 GMT 2025","passed","Fri Sep 05 12:49:31 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6281","A test to get the field color value in Hex format","","Fri Sep 05 12:36:28 GMT 2025","passed","Fri Sep 05 12:36:34 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","color"
"","8238","The test for getting the value from the field","","Fri Sep 05 12:34:45 GMT 2025","passed","Fri Sep 05 12:34:53 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test opens a modal window, clears the field, closes the window, and then checks the message under the field.","22725","Required Message text Verification field test","","Fri Sep 05 12:43:02 GMT 2025","passed","Fri Sep 05 12:43:24 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","required_2"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9661","Required Message text Verification field test","","Fri Sep 05 12:50:34 GMT 2025","passed","Fri Sep 05 12:50:44 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
