"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9402","Required Message text Verification field test","","Thu Aug 21 18:33:15 GMT 2025","passed","Thu Aug 21 18:33:24 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"The test checks for the disabled attribute.","9359","A test to check the field for ""Read-only""","","Thu Aug 21 18:21:35 GMT 2025","passed","Thu Aug 21 18:21:45 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","readonly"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value.","9164","A test for setting a value in a field","","Thu Aug 21 18:04:18 GMT 2025","passed","Thu Aug 21 18:04:27 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","edit"
"Checking the url before the transition and after the transition/click on a special element","7159","The DrillDown test","","Thu Aug 21 18:05:06 GMT 2025","passed","Thu Aug 21 18:05:13 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","5631","Required Message validation test for multiple fields","","Thu Aug 21 18:38:54 GMT 2025","passed","Thu Aug 21 18:38:59 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"Info Widget is always read-only","6512","A test to check the field for ""Read-only""","","Thu Aug 21 18:01:25 GMT 2025","passed","Thu Aug 21 18:01:31 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9495","Confirmation Popup Validation Test","","Thu Aug 21 18:28:39 GMT 2025","passed","Thu Aug 21 18:28:49 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"Info Widget is always read-only","7583","A test to check the field for ""Read-only""","","Thu Aug 21 17:58:38 GMT 2025","passed","Thu Aug 21 17:58:46 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","readonly"
"The test sets the value, after which the method returns the full list of value-status","9405","Test to get all values with the status","","Thu Aug 21 18:29:34 GMT 2025","passed","Thu Aug 21 18:29:44 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","12171","Business Exception Validation Test","","Thu Aug 21 18:25:38 GMT 2025","passed","Thu Aug 21 18:25:51 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","businessException"
