"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7655","Business Exception Validation Test","","Tue Sep 02 13:05:06 GMT 2025","passed","Tue Sep 02 13:05:14 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","20226","Run-time exception validation test","","Tue Sep 02 12:57:18 GMT 2025","passed","Tue Sep 02 12:57:38 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","runtimeException"
"DrillDown is not available for InfoWidget.","11536","The DrillDown test","","Tue Sep 02 12:37:46 GMT 2025","passed","Tue Sep 02 12:37:57 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","drillDown"
"The test checks for the disabled attribute.","8565","A test to check the field for ""Read-only""","","Tue Sep 02 12:53:25 GMT 2025","passed","Tue Sep 02 12:53:34 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","5311","Test for getting the Placeholder value","","Tue Sep 02 13:17:55 GMT 2025","passed","Tue Sep 02 13:18:00 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"Checking the url before the transition and after the transition/click on a special element","6863","The DrillDown test","","Tue Sep 02 12:53:49 GMT 2025","passed","Tue Sep 02 12:53:56 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","drillDown"
"Info Widget is always read-only","9791","A test to check the field for ""Read-only""","","Tue Sep 02 12:38:58 GMT 2025","passed","Tue Sep 02 12:39:08 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","readonly"
"Sorting is not available for InfoWidget.","7193","Sorting test","","Tue Sep 02 12:40:48 GMT 2025","passed","Tue Sep 02 12:40:56 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","sorting"
"Sorting is not available for the Form widget","7782","Sorting test","","Tue Sep 02 13:08:52 GMT 2025","passed","Tue Sep 02 13:09:00 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9974","Run-time exception validation test","","Tue Sep 02 13:12:56 GMT 2025","passed","Tue Sep 02 13:13:06 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9589","Required Message text Verification field test","","Tue Sep 02 13:11:30 GMT 2025","passed","Tue Sep 02 13:11:40 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11781","A test to get the field color value in Hex format","","Tue Sep 02 13:03:51 GMT 2025","passed","Tue Sep 02 13:04:03 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","color"
"Filtering is not available for InfoWidget.","9764","Filtering test","","Tue Sep 02 12:38:48 GMT 2025","passed","Tue Sep 02 12:38:58 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","20481","Confirmation Popup Validation Test","","Tue Sep 02 12:45:39 GMT 2025","passed","Tue Sep 02 12:45:59 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","confirm"
