"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10479","The test for getting the value from the field","","Mon Jul 07 10:03:15 GMT 2025","failed","Mon Jul 07 10:03:26 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"Filtering is not available for the Form widget","10432","Filtering test","","Mon Jul 07 10:06:02 GMT 2025","failed","Mon Jul 07 10:06:13 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","filtration"
"Sorting by the specified column.","10432","Sorting test","","Mon Jul 07 09:34:09 GMT 2025","failed","Mon Jul 07 09:34:19 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","sorting"
"","10467","The test for getting the value from the field","","Mon Jul 07 09:46:02 GMT 2025","failed","Mon Jul 07 09:46:12 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set.","10432","A test for setting a value in a field","","Mon Jul 07 09:44:59 GMT 2025","failed","Mon Jul 07 09:45:10 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10465","A test to get the field color value in Hex format","","Mon Jul 07 09:32:56 GMT 2025","failed","Mon Jul 07 09:33:06 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","color"
"Info Widget is always read-only","10415","A test to check the field for ""Read-only""","","Mon Jul 07 09:44:36 GMT 2025","failed","Mon Jul 07 09:44:46 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10498","Run-time exception validation test","","Mon Jul 07 09:40:57 GMT 2025","failed","Mon Jul 07 09:41:07 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","runtimeException"
"Info Widget is always read-only","10416","A test to check the field for ""Read-only""","","Mon Jul 07 09:42:44 GMT 2025","failed","Mon Jul 07 09:42:54 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10450","Business Exception Validation Test","","Mon Jul 07 09:46:31 GMT 2025","failed","Mon Jul 07 09:46:41 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","businessException"
"Filtering by the specified column.","10415","Filtering test","","Mon Jul 07 09:53:10 GMT 2025","failed","Mon Jul 07 09:53:20 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","filtration"
"DrillDown is not available for InfoWidget.","10433","The DrillDown test","","Mon Jul 07 09:59:34 GMT 2025","failed","Mon Jul 07 09:59:45 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10432","Run-time exception validation test","","Mon Jul 07 09:34:40 GMT 2025","failed","Mon Jul 07 09:34:51 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","runtimeException"
"","10415","getTypeColumn()","","Mon Jul 07 09:51:55 GMT 2025","failed","Mon Jul 07 09:52:05 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","getTypeColumn"
