"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","6920","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","businessException"
"Info Widget is always read-only","1","A test to check the field for ""Read-only""","","2026-09-26","skipped","2026-09-26","","application.Samples.Info.RadioOnInfoTest","application.Samples.Info.RadioOnInfoTest","readonly"
"","2333","Test for getting the digits value","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","digits"
"DrillDown is not available for InfoWidget.","3098","The DrillDown test","","2026-09-26","passed","2026-09-26","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","drillDown"
"The test deletes the value by checking the autocomplete in a blank field","5140","Auto-completion test after cleaning","","2026-09-26","passed","2026-09-26","","application.Samples.Form.PercentOnFormTest","application.Samples.Form.PercentOnFormTest","nullable"
"The user types a value longer than 50 characters. The error popup, its title and its message are validated.","4304","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the RichText in the widget List","application.Samples.List.RichTextOnListTest","businessException"
"The InfoWidget doesn't have a Placeholder.","0","Test for getting the Placeholder value","","2026-09-26","skipped","2026-09-26","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","3111","The DrillDown test","","2026-09-26","passed","2026-09-26","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","4645","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the MultiValueTree in the widget Form","application.Samples.Form.MultiValueTreeOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2118","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","application.Samples.Form.RadioOnFormTest","application.Samples.Form.RadioOnFormTest","color"
"Filtering is not available for the Form widget","0","Filtering test","","2026-09-26","skipped","2026-09-26","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","filtration"
"Two lists of the same record: with the default height and with maxRows 2.","4052","The height of the field","","2026-09-26","passed","2026-09-26","","application.Samples.List.TextOnListTest","application.Samples.List.TextOnListTest","height"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","4294","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","required"
"The test checks for the disabled attribute","2118","A test to check the field for ""Read-only""","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputTest","readonly"
"Sorting is not available for the Form widget","0","Sorting test","","2026-09-26","skipped","2026-09-26","","application.Samples.Form.RadioOnFormTest","application.Samples.Form.RadioOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","4003","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","businessException"
"","1456","checkFilterOrSort()","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","checkFilterOrSort"
"The test checks for the disabled attribute","2767","A test to check the field for ""Read-only""","","2026-09-26","passed","2026-09-26","","application.Samples.Form.PercentOnFormTest","application.Samples.Form.PercentOnFormTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","15426","Required Message validation test for multiple fields","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","3019","Test for getting the Placeholder value","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","3699","Confirmation Popup Validation Test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the PickTree in the widget Form","application.Samples.Form.PickTreeOnFormTest","confirm"
"The test sets several values in the field, then checks the list with the expected value.","16170","A test for setting multiple values in a field","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set"
"The cell opens the stored markdown and shows it formatted.","2880","A test for checking a value in a field","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the RichText in the widget List","application.Samples.List.RichTextOnListTest","read"
"","5866","test_2()","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the PickTree in the widget List","application.Samples.List.PickTreeOnListTest","test_2"
"The test verifies that after clearing the field, it is empty.","4992","The test for deleting a file from a field","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","clear"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2997","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","color"
"The field on Info cannot be edited.","3353","A test to check the field for ""Read-only""","","2026-09-26","passed","2026-09-26","","Info. Checking the basic functions for the RichText in the widget Info","application.Samples.Info.RichTextOnInfoTest","readonly"
"Two lists of the same record: with the default height and with maxRows 2, where the value is cut and shows ""..."".","4128","The height of the field","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the RichText in the widget List","application.Samples.List.RichTextOnListTest","height"
"Checking the url before the transition and after the transition/click on a special element","3036","The DrillDown test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","drillDown"
"The test checks for the disabled attribute","2633","A test to check the field for ""Read-only""","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","3205","Test for getting the Placeholder value","","2026-09-26","passed","2026-09-26","","application.Samples.List.SuggestionPickListOnListTest","application.Samples.List.SuggestionPickListOnListTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","3215","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the dateTimeWithSec in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8580","Required Message validation test for multiple fields","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2669","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set.","7496","A test for setting a value in a field","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","2670","Test for getting the Placeholder value","","2026-09-26","passed","2026-09-26","","application.Samples.Form.RadioOnFormTest","application.Samples.Form.RadioOnFormTest","placeholder"
"The cancel of the created row runs the onCancel action of the sample; the row is removed.","9883","PickTreePopup: cancel-create with the onCancel action","","2026-09-26","passed","2026-09-26","","PickTreePopup, AssocTreePopup. Row actions inside the popup","application.Samples.Tree.PopupRowActionsTest","pickCreateAndCancelOnCancel"
"The test checks for the disabled attribute.","3425","A test to check the field for ""Read-only""","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","readonly"
"Sorting by the specified column.","7581","Sorting test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the RichText in the widget List","application.Samples.List.RichTextOnListTest","sorting"
"Edit from the row menu drills down to the form view; Save and Close returns to the tree with the changed value.","20342","Edit with view","","2026-09-26","passed","2026-09-26","","Tree. Standard actions: create and edit (inline, inline-form, with view)","application.Samples.Tree.TreeActionsTest","editWithView"
"confirms = paginationUnselect: the node has the More row, so the switch to the manual selection is confirmed; Cancel keeps the node selected","13385","Unchecking a child of a selected node with unloaded children asks for a confirmation","","2026-09-26","passed","2026-09-26","","AssocTreePopup. Selection of a node and of its children","application.Samples.Tree.AssocTreePopupSelectionTest","confirmUnselectWithUnloadedChildren"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","3004","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","color"
"Info Widget is always read-only","0","A test to check the field for ""Read-only""","","2026-09-26","skipped","2026-09-26","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","10111","Required Message validation test for one field","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","4283","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the PickTree in the widget Form","application.Samples.Form.PickTreeOnFormTest","businessException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6460","Required Message validation test for one field","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation"
"The test verifies that after clearing the field, it is empty","4814","The test for deleting a file from a field","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"The first nextPage() of a collapsed row expands it, i.e. loads page 1 of its children","8663","Expanding a node loads its children, the siblings are untouched; collapsing hides them","","2026-09-26","passed","2026-09-26","","Tree. Lazy load: roots, expand, More per node, sorting","application.Samples.Tree.TreeLazyLoadTest","expandLoadsChildren"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2696","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","application.Samples.List.RadioOnListTest","application.Samples.List.RadioOnListTest","color"
"The widget shows 5 cards on a page, the next page shows the rest","6387","Pages of the cards","","2026-09-26","passed","2026-09-26","","CardList. Basic","application.Samples.CardList.CardListBasicTest","pagination"
"Checking the url before the transition and after the transition/click on a special element","3623","The DrillDown test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","3535","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","color"
"","2397","position()","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","position"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","2026-09-26","skipped","2026-09-26","","application.Samples.List.TextOnListTest","application.Samples.List.TextOnListTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","4589","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2438","A test to get the field color value in Hex format","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test clicks Save with the wrong values in several fields. After approval, it checks the text under the fields, which informs about the correctness of the type of data entered","4015","Required Message validation test for multiple fields","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the PickTree in the widget Form","application.Samples.Form.PickTreeOnFormTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","5064","Business Exception Validation Test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","businessException"
"","2485","position()","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","position"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","7352","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","required"
"Sorting by the specified column.","10711","Sorting test","","2026-09-26","passed","2026-09-26","","application.Samples.List.TextOnListTest","application.Samples.List.TextOnListTest","sorting"
"","5711","test_2()","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_2"
"Checking the url before the transition and after the transition/click on a special element","2934","The DrillDown test","","2026-09-26","passed","2026-09-26","","Info. Checking the basic functions for the Time","application.Samples.Info.TimeOnInfoTest","drillDown"
"Getting the field color is not available","0","A test to get the field color value in Hex format","","2026-09-26","skipped","2026-09-26","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","8128","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","15222","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","9540","Confirmation Popup Validation Test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","2978","The DrillDown test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","5572","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","4473","Required Message text Verification field test","","2026-09-26","passed","2026-09-26","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
