"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks for the disabled attribute","8322","A test to check the field for ""Read-only""","","Wed Nov 19 12:21:06 UTC 2025","passed","Wed Nov 19 12:21:14 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"DrillDown is not available for InfoWidget.","8654","The DrillDown test","","Wed Nov 19 12:13:59 UTC 2025","passed","Wed Nov 19 12:14:08 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","drillDown"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set.","19488","A test for setting a value in a field","","Wed Nov 19 12:05:14 UTC 2025","passed","Wed Nov 19 12:05:34 UTC 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","edit"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","5187","A test to check the value in a field","","Wed Nov 19 12:21:05 UTC 2025","passed","Wed Nov 19 12:21:10 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"Checking the url before the transition and after the transition/click on a special element","7641","The DrillDown test","","Wed Nov 19 11:50:02 UTC 2025","passed","Wed Nov 19 11:50:10 UTC 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","drillDown"
"","8124","setValueGetValue()","","Wed Nov 19 12:00:48 UTC 2025","passed","Wed Nov 19 12:00:56 UTC 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","setValueGetValue"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","33656","Required Message validation test for multiple fields","","Wed Nov 19 11:57:47 UTC 2025","passed","Wed Nov 19 11:58:20 UTC 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11094","Run-time exception validation test","","Wed Nov 19 11:58:20 UTC 2025","passed","Wed Nov 19 11:58:31 UTC 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","runtimeException"
"The test gets the value from the placeholder attribute and returns it in String format","8638","Test for getting the Placeholder value","","Wed Nov 19 12:01:00 UTC 2025","passed","Wed Nov 19 12:01:08 UTC 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8855","Required Message validation test for multiple fields","","Wed Nov 19 12:18:03 UTC 2025","passed","Wed Nov 19 12:18:12 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidation"
