"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting by the specified column.","17667","Sorting test","","Mon Jul 21 07:40:36 GMT 2025","passed","Mon Jul 21 07:40:54 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","sorting"
"","6112","The test for getting the value from the field","","Mon Jul 21 08:06:34 GMT 2025","passed","Mon Jul 21 08:06:40 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","12957","Required Message validation test for one field","","Mon Jul 21 07:45:37 GMT 2025","passed","Mon Jul 21 07:45:50 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","11174","The DrillDown test","","Mon Jul 21 07:33:41 GMT 2025","passed","Mon Jul 21 07:33:52 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","9542","A test for setting a value in a field","","Mon Jul 21 08:05:14 GMT 2025","passed","Mon Jul 21 08:05:24 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7739","Required Message validation test for multiple fields","","Mon Jul 21 08:00:07 GMT 2025","passed","Mon Jul 21 08:00:15 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","6054","Sorting test","","Mon Jul 21 07:56:32 GMT 2025","passed","Mon Jul 21 07:56:38 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The test checks for the disabled attribute.","10132","A test to check the field for ""Read-only""","","Mon Jul 21 07:48:10 GMT 2025","passed","Mon Jul 21 07:48:20 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","readonly"
"InfoWidget does not have a Hex field color for this type.","8509","A test to get the field color value in Hex format","","Mon Jul 21 08:10:09 GMT 2025","passed","Mon Jul 21 08:10:18 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8866","A test to get the field color value in Hex format","","Mon Jul 21 08:07:27 GMT 2025","passed","Mon Jul 21 08:07:35 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","color"
"Sorting by the specified column.","15157","Sorting test","","Mon Jul 21 07:50:56 GMT 2025","passed","Mon Jul 21 07:51:11 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","sorting"
"The test sets all the values in the field, then checks the list with the expected value.","18910","Test to set all values in the field","","Mon Jul 21 07:58:38 GMT 2025","passed","Mon Jul 21 07:58:56 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"Filtering by the specified column.","7807","Filtering test","","Mon Jul 21 07:42:18 GMT 2025","passed","Mon Jul 21 07:42:26 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","filtration"
"","9768","The test for getting the value from the field","","Mon Jul 21 08:06:32 GMT 2025","passed","Mon Jul 21 08:06:42 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"The test checks for the disabled attribute","5266","A test to check the field for ""Read-only""","","Mon Jul 21 07:54:19 GMT 2025","passed","Mon Jul 21 07:54:25 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","11467","Required Message validation test for one field","","Mon Jul 21 08:01:40 GMT 2025","passed","Mon Jul 21 08:01:52 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9706","Run-time exception validation test","","Mon Jul 21 08:08:13 GMT 2025","passed","Mon Jul 21 08:08:23 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","5871","A test to check the value in a field","","Mon Jul 21 07:58:33 GMT 2025","passed","Mon Jul 21 07:58:39 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"Filtering is not available for InfoWidget.","6297","Filtering test","","Mon Jul 21 08:07:45 GMT 2025","passed","Mon Jul 21 08:07:52 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8911","Confirmation Popup Validation Test","","Mon Jul 21 07:57:48 GMT 2025","passed","Mon Jul 21 07:57:57 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","7473","The DrillDown test","","Mon Jul 21 07:42:03 GMT 2025","passed","Mon Jul 21 07:42:11 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","drillDown"
