"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","23604","Business Exception Validation Test","","Thu Jul 03 10:30:37 GMT 2025","passed","Thu Jul 03 10:31:01 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","businessException"
"","8999","Test to get the name of the downloaded file","","Thu Jul 03 10:17:55 GMT 2025","passed","Thu Jul 03 10:18:04 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","65681","Required Message validation test for multiple fields","","Thu Jul 03 10:42:16 GMT 2025","passed","Thu Jul 03 10:43:22 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","fieldLevelValidation"
"The test calls Popup, the method returns a list with column headings","7573","The test for getting column headings","","Thu Jul 03 10:44:28 GMT 2025","passed","Thu Jul 03 10:44:36 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","getColumnName"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","18940","Required Message validation test for one field","","Thu Jul 03 10:32:56 GMT 2025","passed","Thu Jul 03 10:33:15 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set","9531","A test for setting a value in a field","","Thu Jul 03 10:43:42 GMT 2025","passed","Thu Jul 03 10:43:51 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","edit"
"Filtering by the specified column.","8779","Filtering test","","Thu Jul 03 10:35:24 GMT 2025","passed","Thu Jul 03 10:35:33 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20566","Required Message text Verification field test","","Thu Jul 03 10:25:56 GMT 2025","passed","Thu Jul 03 10:26:16 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","7657","A test for setting a value in a field","","Thu Jul 03 10:50:04 GMT 2025","passed","Thu Jul 03 10:50:12 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The InfoWidget doesn't have a Placeholder.","7144","Test for getting the Placeholder value","","Thu Jul 03 10:19:11 GMT 2025","passed","Thu Jul 03 10:19:18 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6384","A test to get the field color value in Hex format","","Thu Jul 03 10:21:31 GMT 2025","passed","Thu Jul 03 10:21:38 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","10364","The DrillDown test","","Thu Jul 03 10:37:34 GMT 2025","passed","Thu Jul 03 10:37:44 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","46150","Required Message validation test for multiple fields","","Thu Jul 03 10:35:30 GMT 2025","passed","Thu Jul 03 10:36:16 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","6939","Test for getting the Placeholder value","","Thu Jul 03 10:50:27 GMT 2025","passed","Thu Jul 03 10:50:34 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","placeholder"
"Filtering is not available for InfoWidget.","6913","Filtering test","","Thu Jul 03 10:21:59 GMT 2025","passed","Thu Jul 03 10:22:06 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","9188","Test for getting the Placeholder value","","Thu Jul 03 10:46:56 GMT 2025","passed","Thu Jul 03 10:47:05 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","placeholder"
"InfoWidget does not have a Hex field color for this type.","5783","A test to get the field color value in Hex format","","Thu Jul 03 10:20:45 GMT 2025","passed","Thu Jul 03 10:20:51 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","color"
"","6924","The test for getting the value from the field","","Thu Jul 03 10:20:29 GMT 2025","passed","Thu Jul 03 10:20:36 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10347","A test to get the field color value in Hex format","","Thu Jul 03 10:36:16 GMT 2025","passed","Thu Jul 03 10:36:26 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","color"
"Sorting is not available for InfoWidget.","8100","Sorting test","","Thu Jul 03 10:53:14 GMT 2025","passed","Thu Jul 03 10:53:22 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"The test checks the downloaded file with the template file that is contained in the resources","7904","A test to compare the downloaded file with the template","","Thu Jul 03 10:23:35 GMT 2025","passed","Thu Jul 03 10:23:43 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","compare"
"Sorting by the specified column.","8486","Sorting test","","Thu Jul 03 10:31:15 GMT 2025","passed","Thu Jul 03 10:31:23 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","sorting"
