"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checking the url before the transition and after the transition/click on a special element","8829","The DrillDown test","","Wed Jun 04 15:57:29 GMT 2025","passed","Wed Jun 04 15:57:37 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","drillDown"
"Тест устанавливает значение в поле, а после проверяет значение в поле с тем, что должно быть установлено. Предварительной очистки поля нет","10761","A test for setting a value in a field","","Wed Jun 04 15:51:39 GMT 2025","passed","Wed Jun 04 15:51:50 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","8319","Required Message validation test for one field","","Wed Jun 04 15:41:12 GMT 2025","passed","Wed Jun 04 15:41:20 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidationAnnotation"
"Sorting by the specified column.","10209","Sorting test","","Wed Jun 04 16:02:02 GMT 2025","passed","Wed Jun 04 16:02:12 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","sorting"
"","29273","test_2()","","Wed Jun 04 15:47:55 GMT 2025","passed","Wed Jun 04 15:48:25 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_2"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10101","Business Exception Validation Test","","Wed Jun 04 16:03:58 GMT 2025","passed","Wed Jun 04 16:04:09 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","businessException"
"DrillDown is not available for InfoWidget.","7789","The DrillDown test","","Wed Jun 04 15:45:34 GMT 2025","passed","Wed Jun 04 15:45:42 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","drillDown"
"Filtering is not available for the Form widget","5667","Filtering test","","Wed Jun 04 15:34:06 GMT 2025","passed","Wed Jun 04 15:34:11 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8327","Required Message text Verification field test","","Wed Jun 04 15:36:40 GMT 2025","passed","Wed Jun 04 15:36:48 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9642","Required Message text Verification field test","","Wed Jun 04 15:40:14 GMT 2025","passed","Wed Jun 04 15:40:23 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6097","A test to get the field color value in Hex format","","Wed Jun 04 15:44:52 GMT 2025","passed","Wed Jun 04 15:44:58 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","10789","The DrillDown test","","Wed Jun 04 15:51:31 GMT 2025","passed","Wed Jun 04 15:51:42 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","9568","Confirmation Popup Validation Test","","Wed Jun 04 16:04:58 GMT 2025","passed","Wed Jun 04 16:05:08 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","7118","The DrillDown test","","Wed Jun 04 16:03:49 GMT 2025","passed","Wed Jun 04 16:03:56 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"The method returns Option-Status pairs, for all. The test checks each pair.","10224","Test to check the status of all options","","Wed Jun 04 15:52:19 GMT 2025","passed","Wed Jun 04 15:52:29 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","statusOptions"
"","5606","The test for getting the value from the field","","Wed Jun 04 15:42:02 GMT 2025","passed","Wed Jun 04 15:42:07 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","read"
