"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DrillDown is not available for InfoWidget.","7728","The DrillDown test","","Thu Sep 11 21:08:38 GMT 2025","passed","Thu Sep 11 21:08:46 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6994","A test to get the field color value in Hex format","","Thu Sep 11 21:26:41 GMT 2025","passed","Thu Sep 11 21:26:48 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","color"
"A test to get the value from the field. Hint is always read-only, so it is impossible to set the value.","5117","A test to check the value in a field","","Thu Sep 11 21:39:07 GMT 2025","passed","Thu Sep 11 21:39:12 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9660","A test to get the field color value in Hex format","","Thu Sep 11 21:36:18 GMT 2025","passed","Thu Sep 11 21:36:27 GMT 2025","","Form. Checking the basic functions for the Time","application.Samples.Form.TimeOnFormTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","7845","Run-time exception validation test","","Thu Sep 11 21:14:37 GMT 2025","passed","Thu Sep 11 21:14:45 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","runtimeException"
"The test sets the value in the field, and then checks the value in the field with what should be set.","15796","A test for setting a value in a field","","Thu Sep 11 21:18:23 GMT 2025","passed","Thu Sep 11 21:18:39 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","edit"
"Checking the url before the transition and after the transition/click on a special element","5179","The DrillDown test","","Thu Sep 11 21:40:44 GMT 2025","passed","Thu Sep 11 21:40:49 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","drillDown"
"The test checks for the disabled attribute","6373","A test to check the field for ""Read-only""","","Thu Sep 11 21:39:16 GMT 2025","passed","Thu Sep 11 21:39:22 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"Filtering is not available for the Form widget","5485","Filtering test","","Thu Sep 11 21:31:49 GMT 2025","passed","Thu Sep 11 21:31:54 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"The test sets one value in the field, then checks the list with the expected value.","26196","A test for setting a single value in a field","","Thu Sep 11 21:42:24 GMT 2025","passed","Thu Sep 11 21:42:50 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"Filtering is not available for the Form widget","5890","Filtering test","","Thu Sep 11 21:43:08 GMT 2025","passed","Thu Sep 11 21:43:14 GMT 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","filtration"
"The test verifies that after clearing the field, it is empty","7363","The test for deleting a file from a field","","Thu Sep 11 21:34:44 GMT 2025","passed","Thu Sep 11 21:34:51 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","5927","Run-time exception validation test","","Thu Sep 11 21:45:05 GMT 2025","passed","Thu Sep 11 21:45:11 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","19063","Required Message text Verification field test","","Thu Sep 11 21:11:57 GMT 2025","passed","Thu Sep 11 21:12:16 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","required"
