"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting is not available for the Form widget","10710","Sorting test","","Tue Sep 09 22:03:38 GMT 2025","passed","Tue Sep 09 22:03:49 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","sorting"
"The test sets the value in the field, and then checks the value in the field with what should be set.","15704","A test for setting a value in a field","","Tue Sep 09 21:47:53 GMT 2025","passed","Tue Sep 09 21:48:09 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","edit"
"The test sets the value to false in the field, and then checks the value in the field with what should be set.","9097","A test for setting a value in a field","","Tue Sep 09 21:45:08 GMT 2025","passed","Tue Sep 09 21:45:17 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10210","Business Exception Validation Test","","Tue Sep 09 22:07:52 GMT 2025","passed","Tue Sep 09 22:08:02 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8906","A test to get the field color value in Hex format","","Tue Sep 09 21:36:13 GMT 2025","passed","Tue Sep 09 21:36:22 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20724","Required Message text Verification field test","","Tue Sep 09 21:44:51 GMT 2025","passed","Tue Sep 09 21:45:12 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9262","Confirmation Popup Validation Test","","Tue Sep 09 22:06:31 GMT 2025","passed","Tue Sep 09 22:06:40 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"Sorting is not available for the Form widget","7912","Sorting test","","Tue Sep 09 22:02:28 GMT 2025","passed","Tue Sep 09 22:02:36 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","sorting"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Tue Sep 09 21:58:52 GMT 2025","skipped","Tue Sep 09 21:58:52 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","33642","Required Message validation test for multiple fields","","Tue Sep 09 21:46:21 GMT 2025","passed","Tue Sep 09 21:46:54 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7245","A test to get the field color value in Hex format","","Tue Sep 09 21:45:34 GMT 2025","passed","Tue Sep 09 21:45:42 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","color"
"Checking the url before the transition and after the transition/click on a special element","11066","The DrillDown test","","Tue Sep 09 21:58:18 GMT 2025","passed","Tue Sep 09 21:58:29 GMT 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","drillDown"
"Filtering is not available for InfoWidget.","8675","Filtering test","","Tue Sep 09 22:12:51 GMT 2025","passed","Tue Sep 09 22:13:00 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"Filtering is not available for the Form widget","5598","Filtering test","","Tue Sep 09 22:10:27 GMT 2025","passed","Tue Sep 09 22:10:32 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","filtration"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","83317","Required Message validation test for multiple fields","","Tue Sep 09 21:47:11 GMT 2025","passed","Tue Sep 09 21:48:34 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","fieldLevelValidation"
