"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checking the url before the transition and after the transition/click on a special element","8675","The DrillDown test","","Tue Aug 12 15:15:59 GMT 2025","passed","Tue Aug 12 15:16:08 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"Info Widget is always read-only","6423","A test to check the field for ""Read-only""","","Tue Aug 12 14:48:34 GMT 2025","passed","Tue Aug 12 14:48:40 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"","20658","test_1()","","Tue Aug 12 14:50:33 GMT 2025","passed","Tue Aug 12 14:50:54 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_1"
"Checking the url before the transition and after the transition/click on a special element","9112","The DrillDown test","","Tue Aug 12 15:23:08 GMT 2025","passed","Tue Aug 12 15:23:17 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","33109","Required Message validation test for multiple fields","","Tue Aug 12 14:55:00 GMT 2025","passed","Tue Aug 12 14:55:33 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9806","A test to get the field color value in Hex format","","Tue Aug 12 15:24:26 GMT 2025","passed","Tue Aug 12 15:24:36 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"The test gets the value from the placeholder attribute and returns it in String format","6129","Test for getting the Placeholder value","","Tue Aug 12 15:22:10 GMT 2025","passed","Tue Aug 12 15:22:16 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","12412","Test for getting the Placeholder value","","Tue Aug 12 15:07:46 GMT 2025","passed","Tue Aug 12 15:07:58 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","placeholder"
"The test checks for the disabled attribute","5300","A test to check the field for ""Read-only""","","Tue Aug 12 15:12:35 GMT 2025","passed","Tue Aug 12 15:12:40 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test checks for the disabled attribute","6506","A test to check the field for ""Read-only""","","Tue Aug 12 15:18:17 GMT 2025","passed","Tue Aug 12 15:18:23 GMT 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","readonly"
