"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering by the specified column.","10433","Filtering test","","Mon Aug 04 11:32:11 GMT 2025","passed","Mon Aug 04 11:32:21 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","filtration"
"Filtering by the specified column.","9793","Filtering test","","Mon Aug 04 11:37:34 GMT 2025","passed","Mon Aug 04 11:37:44 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","filtration"
"The test checks for the disabled attribute","5545","A test to check the field for ""Read-only""","","Mon Aug 04 11:50:47 GMT 2025","passed","Mon Aug 04 11:50:53 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6618","A test to get the field color value in Hex format","","Mon Aug 04 11:46:37 GMT 2025","passed","Mon Aug 04 11:46:43 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10519","Required Message validation test for multiple fields","","Mon Aug 04 11:52:40 GMT 2025","passed","Mon Aug 04 11:52:51 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","9826","Test for getting the Placeholder value","","Mon Aug 04 11:29:36 GMT 2025","passed","Mon Aug 04 11:29:46 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set.","19618","A test for setting a value in a field","","Mon Aug 04 11:29:53 GMT 2025","passed","Mon Aug 04 11:30:13 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","11659","Test for getting the Placeholder value","","Mon Aug 04 11:33:44 GMT 2025","passed","Mon Aug 04 11:33:56 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","placeholder"
"Filtering is not available for InfoWidget.","7875","Filtering test","","Mon Aug 04 12:01:42 GMT 2025","passed","Mon Aug 04 12:01:50 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test checks for the disabled attribute","4755","A test to check the field for ""Read-only""","","Mon Aug 04 11:52:39 GMT 2025","passed","Mon Aug 04 11:52:44 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
