"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test check icon's name from the drop-down list ","10298","A test for checking the icon","","Tue Nov 11 22:40:21 UTC 2025","failed","Tue Nov 11 22:40:31 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","icon"
"The test edit a new field in the admin panel","10316","Test for edit admin value","","Tue Nov 11 22:45:13 UTC 2025","failed","Tue Nov 11 22:45:24 UTC 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","edit"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10248","Business Exception Validation Test","","Tue Nov 11 22:55:10 UTC 2025","failed","Tue Nov 11 22:55:20 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"Info Widget is always read-only","10263","A test to check the field for ""Read-only""","","Tue Nov 11 23:05:07 UTC 2025","failed","Tue Nov 11 23:05:17 UTC 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","10312","Test for getting the Placeholder value","","Tue Nov 11 22:45:45 UTC 2025","failed","Tue Nov 11 22:45:55 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","placeholder"
"Info Widget is always read-only","10316","A test to check the field for ""Read-only""","","Tue Nov 11 23:09:24 UTC 2025","failed","Tue Nov 11 23:09:35 UTC 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test checks for the disabled attribute.","10314","A test to check the field for ""Read-only""","","Tue Nov 11 22:41:17 UTC 2025","failed","Tue Nov 11 22:41:28 UTC 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set.","10282","A test for setting a value in a field","","Tue Nov 11 22:40:16 UTC 2025","failed","Tue Nov 11 22:40:26 UTC 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","10265","A test for setting a value in a field","","Tue Nov 11 22:55:31 UTC 2025","failed","Tue Nov 11 22:55:42 UTC 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","edit2"
"Checking the url before the transition and after the transition/click on a special element","10297","The DrillDown test","","Tue Nov 11 23:00:50 UTC 2025","failed","Tue Nov 11 23:01:00 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","drillDown"
