"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field, and then checks the value in the field with what should be set","13922","A test for setting a value in a field","","Mon Apr 07 12:55:55 UTC 2025","passed","Mon Apr 07 12:56:09 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"The test sets the value in the field, and then checks the value in the field with what should be set","14849","A test for setting a value in a field","","Mon Apr 07 12:47:13 UTC 2025","passed","Mon Apr 07 12:47:28 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"Filtering is not available for the Form widget","15281","Filtering test","","Mon Apr 07 12:50:42 UTC 2025","passed","Mon Apr 07 12:50:58 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","filtration"
"Filtering is not available for the Form widget","15380","Filtering test","","Mon Apr 07 12:51:13 UTC 2025","passed","Mon Apr 07 12:51:29 UTC 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","filtration"
"Filtering is not available for InfoWidget.","15110","Filtering test","","Mon Apr 07 13:05:02 UTC 2025","passed","Mon Apr 07 13:05:17 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","15784","A test to get the field color value in Hex format","","Mon Apr 07 12:58:46 UTC 2025","passed","Mon Apr 07 12:59:02 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","15784","Confirmation Popup Validation Test","","Mon Apr 07 12:44:24 UTC 2025","passed","Mon Apr 07 12:44:39 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"Filtering is not available for the Form widget","15293","Filtering test","","Mon Apr 07 12:38:56 UTC 2025","passed","Mon Apr 07 12:39:11 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","filtration"
"The test checks for the disabled attribute","14029","A test to check the field for ""Read-only""","","Mon Apr 07 12:37:17 UTC 2025","passed","Mon Apr 07 12:37:31 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"The test checks for the disabled attribute","17473","A test to check the field for ""Read-only""","","Mon Apr 07 12:33:34 UTC 2025","failed","Mon Apr 07 12:33:52 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","18515","A test to get the field color value in Hex format","","Mon Apr 07 13:05:51 UTC 2025","passed","Mon Apr 07 13:06:09 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"Filtering is not available for the Form widget","13791","Filtering test","","Mon Apr 07 12:37:03 UTC 2025","passed","Mon Apr 07 12:37:17 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
