"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the placeholder attribute and returns it in String format","7427","Test for getting the Placeholder value","","Thu Apr 10 16:57:40 GMT 2025","passed","Thu Apr 10 16:57:47 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","placeholder"
"Sorting is not available for the Form widget","6537","Sorting test","","Thu Apr 10 16:49:14 GMT 2025","passed","Thu Apr 10 16:49:20 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"The InfoWidget doesn't have a Placeholder.","8123","Test for getting the Placeholder value","","Thu Apr 10 17:00:53 GMT 2025","passed","Thu Apr 10 17:01:01 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"","9924","The test for getting the value from the field","","Thu Apr 10 17:01:58 GMT 2025","passed","Thu Apr 10 17:02:08 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5401","A test to get the field color value in Hex format","","Thu Apr 10 16:57:12 GMT 2025","passed","Thu Apr 10 16:57:17 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","color"
"Filtering is not available for InfoWidget.","6127","Filtering test","","Thu Apr 10 16:58:27 GMT 2025","passed","Thu Apr 10 16:58:33 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","10210","Required Message text Verification field test","","Thu Apr 10 16:48:44 GMT 2025","passed","Thu Apr 10 16:48:54 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"The test gets the value from the placeholder attribute and returns it in String format","9910","Test for getting the Placeholder value","","Thu Apr 10 16:52:02 GMT 2025","passed","Thu Apr 10 16:52:12 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7419","Required Message validation test for one field","","Thu Apr 10 16:51:30 GMT 2025","passed","Thu Apr 10 16:51:37 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","8325","A test to check the field for ""Read-only""","","Thu Apr 10 17:00:28 GMT 2025","passed","Thu Apr 10 17:00:36 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10263","Required Message validation test for one field","","Thu Apr 10 16:45:31 GMT 2025","passed","Thu Apr 10 16:45:41 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","8753","A test to check the field for ""Read-only""","","Thu Apr 10 17:01:27 GMT 2025","passed","Thu Apr 10 17:01:36 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"Filtering is not available for the Form widget","9783","Filtering test","","Thu Apr 10 16:50:31 GMT 2025","passed","Thu Apr 10 16:50:41 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set.","22507","A test for setting a value in a field","","Thu Apr 10 16:56:12 GMT 2025","passed","Thu Apr 10 16:56:34 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"The InfoWidget doesn't have a Placeholder.","7672","Test for getting the Placeholder value","","Thu Apr 10 17:00:26 GMT 2025","passed","Thu Apr 10 17:00:33 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","7123","Test for getting the Placeholder value","","Thu Apr 10 16:46:16 GMT 2025","passed","Thu Apr 10 16:46:23 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9221","Confirmation Popup Validation Test","","Thu Apr 10 16:53:28 GMT 2025","passed","Thu Apr 10 16:53:37 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","confirm"
"The InfoWidget doesn't have a Placeholder.","9760","Test for getting the Placeholder value","","Thu Apr 10 17:00:42 GMT 2025","passed","Thu Apr 10 17:00:52 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","placeholder"
"","9188","The test for getting the value from the field","","Thu Apr 10 17:01:52 GMT 2025","passed","Thu Apr 10 17:02:01 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9998","Required Message validation test for one field","","Thu Apr 10 16:49:50 GMT 2025","passed","Thu Apr 10 16:50:00 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set","8493","A test for setting a value in a field","","Thu Apr 10 16:45:59 GMT 2025","passed","Thu Apr 10 16:46:08 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","edit"
"Sorting is not available for InfoWidget.","6854","Sorting test","","Thu Apr 10 17:00:52 GMT 2025","passed","Thu Apr 10 17:00:58 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9671","A test to get the field color value in Hex format","","Thu Apr 10 17:00:32 GMT 2025","passed","Thu Apr 10 17:00:42 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","10669","The DrillDown test","","Thu Apr 10 16:47:00 GMT 2025","passed","Thu Apr 10 16:47:11 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12624","Business Exception Validation Test","","Thu Apr 10 16:48:04 GMT 2025","passed","Thu Apr 10 16:48:17 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"Sorting is not available for the Form widget","30058","Sorting test","","Thu Apr 10 16:44:38 GMT 2025","passed","Thu Apr 10 16:45:08 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"Getting the field color is not available","5670","A test to get the field color value in Hex format","","Thu Apr 10 16:53:10 GMT 2025","passed","Thu Apr 10 16:53:15 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","color"
"Filtering is not available for InfoWidget.","6910","Filtering test","","Thu Apr 10 17:01:05 GMT 2025","passed","Thu Apr 10 17:01:12 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"Filtering is not available for the Form widget","7019","Filtering test","","Thu Apr 10 16:49:27 GMT 2025","passed","Thu Apr 10 16:49:34 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","filtration"
"The Hint field type is always read-only","5894","A test to check the field for ""Read-only""","","Thu Apr 10 16:52:58 GMT 2025","passed","Thu Apr 10 16:53:04 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","6278","Test for getting the Placeholder value","","Thu Apr 10 16:50:30 GMT 2025","passed","Thu Apr 10 16:50:36 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"Info Widget is always read-only","6020","A test to check the field for ""Read-only""","","Thu Apr 10 17:00:52 GMT 2025","passed","Thu Apr 10 17:00:58 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9894","A test to get the field color value in Hex format","","Thu Apr 10 16:49:16 GMT 2025","passed","Thu Apr 10 16:49:26 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","color"
"Info Widget is always read-only","5492","A test to check the field for ""Read-only""","","Thu Apr 10 16:57:01 GMT 2025","passed","Thu Apr 10 16:57:07 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","7755","The DrillDown test","","Thu Apr 10 16:52:00 GMT 2025","passed","Thu Apr 10 16:52:08 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"The test sets the value in the field, and then checks the value in the field with what should be set","8447","A test for setting a value in a field","","Thu Apr 10 16:52:49 GMT 2025","passed","Thu Apr 10 16:52:57 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9952","Required Message validation test for one field","","Thu Apr 10 16:47:55 GMT 2025","passed","Thu Apr 10 16:48:04 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8524","Required Message validation test for one field","","Thu Apr 10 16:52:23 GMT 2025","passed","Thu Apr 10 16:52:32 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10695","Confirmation Popup Validation Test","","Thu Apr 10 16:49:36 GMT 2025","passed","Thu Apr 10 16:49:47 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","confirm"
"Info Widget is always read-only","8092","A test to check the field for ""Read-only""","","Thu Apr 10 16:59:11 GMT 2025","passed","Thu Apr 10 16:59:19 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"","7721","The test for getting the value from the field","","Thu Apr 10 16:59:25 GMT 2025","passed","Thu Apr 10 16:59:33 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","read"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9525","Required Message validation test for multiple fields","","Thu Apr 10 16:56:07 GMT 2025","passed","Thu Apr 10 16:56:16 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidation"
"The test sets the value in the field, and then checks the value in the field with what should be set","9627","A test for setting a value in a field","","Thu Apr 10 16:50:42 GMT 2025","passed","Thu Apr 10 16:50:52 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8362","Required Message validation test for multiple fields","","Thu Apr 10 16:54:12 GMT 2025","passed","Thu Apr 10 16:54:20 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7009","A test to get the field color value in Hex format","","Thu Apr 10 16:46:09 GMT 2025","passed","Thu Apr 10 16:46:16 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8114","Required Message text Verification field test","","Thu Apr 10 16:57:10 GMT 2025","passed","Thu Apr 10 16:57:18 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","required"
"Sorting is not available for InfoWidget.","5587","Sorting test","","Thu Apr 10 16:56:45 GMT 2025","passed","Thu Apr 10 16:56:50 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","6869","Required Message text Verification field test","","Thu Apr 10 16:50:00 GMT 2025","passed","Thu Apr 10 16:50:06 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","required"
"Sorting is not available for InfoWidget.","9670","Sorting test","","Thu Apr 10 17:01:39 GMT 2025","passed","Thu Apr 10 17:01:49 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12503","Required Message validation test for one field","","Thu Apr 10 16:45:44 GMT 2025","passed","Thu Apr 10 16:45:56 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10270","Confirmation Popup Validation Test","","Thu Apr 10 16:56:13 GMT 2025","passed","Thu Apr 10 16:56:23 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","confirm"
"DrillDown is not available for InfoWidget.","6836","The DrillDown test","","Thu Apr 10 17:02:14 GMT 2025","passed","Thu Apr 10 17:02:21 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","drillDown"
"Filtering is not available for InfoWidget.","7753","Filtering test","","Thu Apr 10 16:59:54 GMT 2025","passed","Thu Apr 10 17:00:02 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5849","A test to get the field color value in Hex format","","Thu Apr 10 16:59:27 GMT 2025","passed","Thu Apr 10 16:59:33 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"Sorting is not available for the Form widget","29696","Sorting test","","Thu Apr 10 16:44:35 GMT 2025","passed","Thu Apr 10 16:45:05 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
