"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field, and then checks the value in the field with what should be set","7427","A test for setting a value in a field","","Tue Sep 02 12:55:17 GMT 2025","passed","Tue Sep 02 12:55:25 GMT 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","edit"
"The test checks for the disabled attribute.","8590","A test to check the field for ""Read-only""","","Tue Sep 02 12:36:38 GMT 2025","passed","Tue Sep 02 12:36:47 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","22332","Business Exception Validation Test","","Tue Sep 02 12:35:53 GMT 2025","passed","Tue Sep 02 12:36:16 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","businessException"
"","8892","The test for getting the value from the field","","Tue Sep 02 12:21:51 GMT 2025","passed","Tue Sep 02 12:22:00 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","read"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Tue Sep 02 12:33:01 GMT 2025","skipped","Tue Sep 02 12:33:01 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","read"
"Filtering is not available for InfoWidget.","5079","Filtering test","","Tue Sep 02 12:18:39 GMT 2025","passed","Tue Sep 02 12:18:44 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","6507","Filtering test","","Tue Sep 02 12:19:45 GMT 2025","passed","Tue Sep 02 12:19:52 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","7001","Business Exception Validation Test","","Tue Sep 02 12:55:54 GMT 2025","passed","Tue Sep 02 12:56:01 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","8283","Run-time exception validation test","","Tue Sep 02 12:25:31 GMT 2025","passed","Tue Sep 02 12:25:39 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","runtimeException"
"Filtering is not available for InfoWidget.","5715","Filtering test","","Tue Sep 02 12:18:03 GMT 2025","passed","Tue Sep 02 12:18:09 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10400","A test to get the field color value in Hex format","","Tue Sep 02 12:41:04 GMT 2025","passed","Tue Sep 02 12:41:14 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","color"
"Filtering is not available for the Form widget","8314","Filtering test","","Tue Sep 02 12:54:14 GMT 2025","passed","Tue Sep 02 12:54:22 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","9068","A test for setting a value in a field","","Tue Sep 02 12:48:41 GMT 2025","passed","Tue Sep 02 12:48:50 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","edit"
"The test checks for the disabled attribute","5586","A test to check the field for ""Read-only""","","Tue Sep 02 12:43:16 GMT 2025","passed","Tue Sep 02 12:43:21 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10506","Business Exception Validation Test","","Tue Sep 02 12:50:32 GMT 2025","passed","Tue Sep 02 12:50:43 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","businessException"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set","7873","A test for setting a value in a field","","Tue Sep 02 12:51:47 GMT 2025","passed","Tue Sep 02 12:51:55 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","9069","Test for getting the Placeholder value","","Tue Sep 02 12:41:14 GMT 2025","passed","Tue Sep 02 12:41:23 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","placeholder"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10520","Required Message validation test for multiple fields","","Tue Sep 02 12:50:25 GMT 2025","passed","Tue Sep 02 12:50:36 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","8384","Test for getting the Placeholder value","","Tue Sep 02 12:50:07 GMT 2025","passed","Tue Sep 02 12:50:15 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","5288","Test for getting the Placeholder value","","Tue Sep 02 12:45:26 GMT 2025","passed","Tue Sep 02 12:45:31 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","placeholder"
"Filtering by the specified column.","6208","Filtering test","","Tue Sep 02 12:39:33 GMT 2025","passed","Tue Sep 02 12:39:39 GMT 2025","","List. Checking the basic functions for the Hint in the widget List","application.Samples.List.HintOnListTest","filtration"
"Sorting is not available for InfoWidget.","8043","Sorting test","","Tue Sep 02 12:16:56 GMT 2025","passed","Tue Sep 02 12:17:04 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8599","A test to get the field color value in Hex format","","Tue Sep 02 12:34:47 GMT 2025","passed","Tue Sep 02 12:34:56 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","color"
"The Hint field type is always read-only","7524","A test to check the field for ""Read-only""","","Tue Sep 02 12:54:30 GMT 2025","passed","Tue Sep 02 12:54:38 GMT 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","66927","Required Message validation test for multiple fields","","Tue Sep 02 12:41:46 GMT 2025","passed","Tue Sep 02 12:42:53 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","fieldLevelValidation"
