"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6799","A test to get the field color value in Hex format","","Wed Sep 10 06:54:26 GMT 2025","passed","Wed Sep 10 06:54:33 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","64421","Required Message validation test for multiple fields","","Wed Sep 10 06:55:07 GMT 2025","passed","Wed Sep 10 06:56:12 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","fieldLevelValidation"
"Checking the url before the transition and after the transition/click on a special element","8672","The DrillDown test","","Wed Sep 10 07:09:24 GMT 2025","passed","Wed Sep 10 07:09:32 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9684","Business Exception Validation Test","","Wed Sep 10 07:26:52 GMT 2025","passed","Wed Sep 10 07:27:02 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","businessException"
"Info Widget is always read-only","9035","A test to check the field for ""Read-only""","","Wed Sep 10 06:52:19 GMT 2025","passed","Wed Sep 10 06:52:28 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","7455","Test for getting the Placeholder value","","Wed Sep 10 06:58:55 GMT 2025","passed","Wed Sep 10 06:59:02 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","placeholder"
"","8047","Test to get the name of the downloaded file","","Wed Sep 10 06:50:14 GMT 2025","passed","Wed Sep 10 06:50:23 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
"Sorting by the specified column.","13060","Sorting test","","Wed Sep 10 07:02:27 GMT 2025","passed","Wed Sep 10 07:02:40 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7103","A test to get the field color value in Hex format","","Wed Sep 10 06:48:41 GMT 2025","passed","Wed Sep 10 06:48:49 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","9573","Test for getting the Placeholder value","","Wed Sep 10 06:47:52 GMT 2025","passed","Wed Sep 10 06:48:02 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","placeholder"
