"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The Hint field type is always read-only","5358","A test to check the field for ""Read-only""","","Fri Dec 05 15:24:59 UTC 2025","passed","Fri Dec 05 15:25:04 UTC 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"","5245","checkFilterOrSort()","","Fri Dec 05 14:56:56 UTC 2025","passed","Fri Dec 05 14:57:01 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","checkFilterOrSort"
"The test checks the list of options that the method returns, with the expected result","9995","Test to get a list of options","","Fri Dec 05 15:28:51 UTC 2025","passed","Fri Dec 05 15:29:01 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12218","Confirmation Popup Validation Test","","Fri Dec 05 15:27:01 UTC 2025","passed","Fri Dec 05 15:27:13 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","8704","The DrillDown test","","Fri Dec 05 15:24:46 UTC 2025","passed","Fri Dec 05 15:24:54 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","drillDown"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9298","Run-time exception validation test","","Fri Dec 05 15:30:50 UTC 2025","passed","Fri Dec 05 15:30:59 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8140","A test to get the field color value in Hex format","","Fri Dec 05 15:04:52 UTC 2025","passed","Fri Dec 05 15:05:00 UTC 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","color"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Dec 05 14:54:29 UTC 2025","skipped","Fri Dec 05 14:54:29 UTC 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","read"
"Filtering by the specified column.","6374","Filtering test","","Fri Dec 05 14:56:43 UTC 2025","passed","Fri Dec 05 14:56:49 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set.","17142","A test for setting a value in a field","","Fri Dec 05 14:57:48 UTC 2025","passed","Fri Dec 05 14:58:05 UTC 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","edit"
"Sorting is not available for the Form widget","9818","Sorting test","","Fri Dec 05 15:22:12 UTC 2025","passed","Fri Dec 05 15:22:22 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","sorting"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","63997","Required Message validation test for multiple fields","","Fri Dec 05 15:05:29 UTC 2025","passed","Fri Dec 05 15:06:33 UTC 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11550","Business Exception Validation Test","","Fri Dec 05 14:51:53 UTC 2025","passed","Fri Dec 05 14:52:05 UTC 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","businessException"
"Filtering is not available for InfoWidget.","7783","Filtering test","","Fri Dec 05 15:13:40 UTC 2025","passed","Fri Dec 05 15:13:48 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
"The test checks the list of buttons","5144","Test getting all widget buttons","","Fri Dec 05 15:26:27 UTC 2025","passed","Fri Dec 05 15:26:32 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"Sorting is not available for InfoWidget.","6766","Sorting test","","Fri Dec 05 15:14:44 UTC 2025","passed","Fri Dec 05 15:14:51 UTC 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","sorting"
"Filtering is not available for InfoWidget.","9709","Filtering test","","Fri Dec 05 15:16:43 UTC 2025","passed","Fri Dec 05 15:16:53 UTC 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","7157","The DrillDown test","","Fri Dec 05 14:53:26 UTC 2025","passed","Fri Dec 05 14:53:33 UTC 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","drillDown"
"The test checks the value in the field with what should be set","10691","A test to read value","","Fri Dec 05 15:16:12 UTC 2025","passed","Fri Dec 05 15:16:23 UTC 2025","","Info. Checking the basic functions for the Time","application.Samples.Info.TimeOnInfoTest","read2"
"","7968","The test for getting the value from the field","","Fri Dec 05 15:32:46 UTC 2025","passed","Fri Dec 05 15:32:54 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","11401","Business Exception Validation Test","","Fri Dec 05 15:26:08 UTC 2025","passed","Fri Dec 05 15:26:19 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","businessException"
"Sorting is not available for the Form widget","5119","Sorting test","","Fri Dec 05 15:25:15 UTC 2025","passed","Fri Dec 05 15:25:21 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","sorting"
"","18959","test_1()","","Fri Dec 05 15:06:57 UTC 2025","passed","Fri Dec 05 15:07:16 UTC 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_1"
"The test checks for the disabled attribute.","7595","A test to check the field for ""Read-only""","","Fri Dec 05 15:04:11 UTC 2025","passed","Fri Dec 05 15:04:18 UTC 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","readonly"
"The test verifies that after clearing the field, it is empty","8178","The test for deleting a file from a field","","Fri Dec 05 15:31:41 UTC 2025","passed","Fri Dec 05 15:31:49 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","clear"
"Checking the url before the transition and after the transition/click on a special element","7029","The DrillDown test","","Fri Dec 05 15:07:01 UTC 2025","passed","Fri Dec 05 15:07:08 UTC 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","drillDown"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8532","Required Message validation test for one field","","Fri Dec 05 15:21:26 UTC 2025","passed","Fri Dec 05 15:21:34 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"The test edit a new field in the admin panel","13983","Test for edit admin value","","Fri Dec 05 15:19:47 UTC 2025","passed","Fri Dec 05 15:20:01 UTC 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","edit"
"DrillDown is not available for InfoWidget.","5271","The DrillDown test","","Fri Dec 05 15:12:52 UTC 2025","passed","Fri Dec 05 15:12:58 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","drillDown"
"Filtering is not available for the Form widget","6994","Filtering test","","Fri Dec 05 15:20:37 UTC 2025","passed","Fri Dec 05 15:20:44 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","5863","Test for getting the Placeholder value","","Fri Dec 05 15:32:11 UTC 2025","passed","Fri Dec 05 15:32:17 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","8855","Test for getting the Placeholder value","","Fri Dec 05 15:18:33 UTC 2025","passed","Fri Dec 05 15:18:42 UTC 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11722","Business Exception Validation Test","","Fri Dec 05 15:11:17 UTC 2025","passed","Fri Dec 05 15:11:28 UTC 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","businessException"
"Sorting by the specified column.","10155","Sorting test","","Fri Dec 05 14:54:17 UTC 2025","passed","Fri Dec 05 14:54:27 UTC 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7619","A test to get the field color value in Hex format","","Fri Dec 05 14:57:57 UTC 2025","passed","Fri Dec 05 14:58:05 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","color"
"Getting a Placeholder is not available","8149","Test for getting the Placeholder value","","Fri Dec 05 15:31:04 UTC 2025","passed","Fri Dec 05 15:31:12 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7055","A test to get the field color value in Hex format","","Fri Dec 05 15:12:55 UTC 2025","passed","Fri Dec 05 15:13:02 UTC 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","color"
"The InfoWidget doesn't have a Placeholder.","6940","Test for getting the Placeholder value","","Fri Dec 05 15:13:36 UTC 2025","passed","Fri Dec 05 15:13:43 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"Sorting is not available for InfoWidget.","8071","Sorting test","","Fri Dec 05 15:14:19 UTC 2025","passed","Fri Dec 05 15:14:28 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","sorting"
"Sorting is not available for the Form widget","7243","Sorting test","","Fri Dec 05 15:26:38 UTC 2025","passed","Fri Dec 05 15:26:45 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8573","Run-time exception validation test","","Fri Dec 05 15:22:04 UTC 2025","passed","Fri Dec 05 15:22:12 UTC 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","runtimeException"
"The InfoWidget doesn't have a Placeholder.","4482","Test for getting the Placeholder value","","Fri Dec 05 15:13:19 UTC 2025","passed","Fri Dec 05 15:13:23 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","7428","The DrillDown test","","Fri Dec 05 15:12:58 UTC 2025","passed","Fri Dec 05 15:13:05 UTC 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20755","Required Message text Verification field test","","Fri Dec 05 15:11:45 UTC 2025","passed","Fri Dec 05 15:12:06 UTC 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","required"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6415","A test to get the field color value in Hex format","","Fri Dec 05 15:28:02 UTC 2025","passed","Fri Dec 05 15:28:08 UTC 2025","","Form. Checking the basic functions for the NumberDigits in the widget Form","application.Samples.Form.NumberDigitsOnFormTest","color"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9249","Required Message text Verification field test","","Fri Dec 05 15:25:12 UTC 2025","passed","Fri Dec 05 15:25:21 UTC 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10471","Required Message validation test for multiple fields","","Fri Dec 05 15:22:32 UTC 2025","passed","Fri Dec 05 15:22:43 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Dec 05 14:57:15 UTC 2025","skipped","Fri Dec 05 14:57:15 UTC 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7683","A test to get the field color value in Hex format","","Fri Dec 05 15:29:28 UTC 2025","passed","Fri Dec 05 15:29:36 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","color"
"The test checks the list of options that the method returns, with the expected result.","10757","Test to get a list of options","","Fri Dec 05 14:56:45 UTC 2025","passed","Fri Dec 05 14:56:56 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","getListOptions"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10243","Required Message validation test for multiple fields","","Fri Dec 05 15:27:13 UTC 2025","passed","Fri Dec 05 15:27:23 UTC 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","fieldLevelValidation"
"The test checks for the disabled attribute","8451","A test to check the field for ""Read-only""","","Fri Dec 05 15:18:37 UTC 2025","passed","Fri Dec 05 15:18:46 UTC 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","9665","Required Message text Verification field test","","Fri Dec 05 15:28:17 UTC 2025","passed","Fri Dec 05 15:28:27 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","required"
"Sorting by the specified column.","20065","Sorting test","","Fri Dec 05 15:02:59 UTC 2025","passed","Fri Dec 05 15:03:19 UTC 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","7082","Required Message text Verification field test","","Fri Dec 05 15:23:34 UTC 2025","passed","Fri Dec 05 15:23:41 UTC 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","required"
"The test sets the value in the field, and then checks the value in the field with what should be set","23695","A test for setting a value in a field","","Fri Dec 05 15:01:58 UTC 2025","passed","Fri Dec 05 15:02:22 UTC 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","edit"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8605","Required Message validation test for multiple fields","","Fri Dec 05 15:30:22 UTC 2025","passed","Fri Dec 05 15:30:30 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"","6642","The test for getting the value from the field","","Fri Dec 05 15:11:21 UTC 2025","passed","Fri Dec 05 15:11:28 UTC 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"The test checks for the disabled attribute.","10913","A test to check the field for ""Read-only""","","Fri Dec 05 14:51:19 UTC 2025","passed","Fri Dec 05 14:51:30 UTC 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","9135","Test for getting the Placeholder value","","Fri Dec 05 15:29:57 UTC 2025","passed","Fri Dec 05 15:30:06 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","placeholder"
