"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting is not available for the Form widget","6502","Sorting test","","Thu Aug 21 12:58:29 GMT 2025","passed","Thu Aug 21 12:58:35 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"Info Widget is always read-only","5576","A test to check the field for ""Read-only""","","Thu Aug 21 13:11:17 GMT 2025","passed","Thu Aug 21 13:11:23 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","6609","Filtering test","","Thu Aug 21 12:34:33 GMT 2025","passed","Thu Aug 21 12:34:40 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","filtration"
"The test gets the value from the placeholder attribute and returns it in String format","5608","Test for getting the Placeholder value","","Thu Aug 21 13:12:29 GMT 2025","passed","Thu Aug 21 13:12:35 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"Filtering is not available for the Form widget","9112","Filtering test","","Thu Aug 21 13:02:09 GMT 2025","passed","Thu Aug 21 13:02:18 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","11002","Confirmation Popup Validation Test","","Thu Aug 21 12:42:01 GMT 2025","passed","Thu Aug 21 12:42:12 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","6804","Run-time exception validation test","","Thu Aug 21 13:13:02 GMT 2025","passed","Thu Aug 21 13:13:08 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6764","A test to get the field color value in Hex format","","Thu Aug 21 12:34:53 GMT 2025","passed","Thu Aug 21 12:34:59 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","color"
"Filtering by the specified column.","12323","Filtering test","","Thu Aug 21 12:52:50 GMT 2025","passed","Thu Aug 21 12:53:03 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","filtration"
"The test checks for the disabled attribute","9142","A test to check the field for ""Read-only""","","Thu Aug 21 13:06:58 GMT 2025","passed","Thu Aug 21 13:07:08 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","11233","The DrillDown test","","Thu Aug 21 13:03:15 GMT 2025","passed","Thu Aug 21 13:03:26 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","22609","Required Message validation test for multiple fields","","Thu Aug 21 12:57:58 GMT 2025","passed","Thu Aug 21 12:58:21 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","fieldLevelValidation"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","6494","Run-time exception validation test","","Thu Aug 21 13:00:12 GMT 2025","passed","Thu Aug 21 13:00:18 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","runtimeException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8299","Run-time exception validation test","","Thu Aug 21 13:09:40 GMT 2025","passed","Thu Aug 21 13:09:48 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","runtimeException"
