"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Currency check at the field","1857","Currency test","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","currency"
"Info Widget is always read-only","1794","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","Info. Checking the basic functions for the Input","application.Samples.Info.InputTest","readonly"
"The same lines as the first test, but the text is ab(cd)ef*gh_ij: parentheses, a star and an underscore. These characters are markdown syntax, so a mark next to them must be escaped correctly. Many lines end with REFUSED: the toolbar does not allow a mark that starts or ends next to punctuation inside a word, because such markdown would not open again.","7454","The same marks on text made of markdown characters","","2026-09-22","passed","2026-09-22","","Form. RichText regression suite for the RichText in the widget Form","application.Samples.Form.RichTextOnFormTest","markCombinationsOverSyntax"
"The test checks for the disabled attribute","1548","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","readonly"
"Sorting by the specified column.","9381","Sorting test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","sorting"
"The test checks for the disabled attribute","1945","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","application.Samples.Form.PercentOnFormTest","application.Samples.Form.PercentOnFormTest","readonly"
"The test opens the popup, sets the value in the field via the popup, saves the form and checks the value in the field","4874","A test for setting a value in a field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the PickTree in the widget Form","application.Samples.Form.PickTreeOnFormTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","1666","Test for getting the Placeholder value","","2026-09-22","passed","2026-09-22","","application.Samples.Form.RadioOnFormTest","application.Samples.Form.RadioOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","11115","Confirmation Popup Validation Test","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"The test sets one value in the field, then checks the list with the expected value.","10910","A test for setting a single value in a field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultiValueTree in the widget Form","application.Samples.Form.MultiValueTreeOnFormTest","test_once"
"The method returns Option-Status pairs, for all. The test checks each pair.","2455","Test to check the status of all options","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"Sorting is not available for InfoWidget.","0","Sorting test","","2026-09-22","skipped","2026-09-22","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","4649","Run-time exception validation test","","2026-09-22","passed","2026-09-22","","application.Samples.List.TextOnListTest","application.Samples.List.TextOnListTest","runtimeException"
"The test sets several values in the field, then checks the list with the expected value.","11635","A test for setting multiple values in a field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultiValueTree in the widget Form","application.Samples.Form.MultiValueTreeOnFormTest","test_set"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6614","Required Message validation test for multiple fields","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","fieldLevelValidation"
"Filtering by the specified column.","3671","Filtering test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the MultiValueTree in the widget List","application.Samples.List.MultiValueTreeOnListTest","filtration"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","3665","Required Message validation test for one field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","3400","Required Message validation test for one field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputTest","fieldLevelValidationAnnotation"
"","1807","position()","","2026-09-22","passed","2026-09-22","","application.Samples.List.RadioOnListTest","application.Samples.List.RadioOnListTest","position"
"","0","Test for getting the digits value","","2026-09-22","skipped","2026-09-22","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","digits"
"The test checks for the disabled attribute","2026","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","3104","Business Exception Validation Test","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultiValueTree in the widget Form","application.Samples.Form.MultiValueTreeOnFormTest","businessException"
"","1859","position()","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","position"
"","1093","checkFilterOrSort()","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","checkFilterOrSort"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","1281","A test to get the field color value in Hex format","","2026-09-22","passed","2026-09-22","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsTest","color"
"","1678","The test for getting the file name in the field","","2026-09-22","passed","2026-09-22","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","readNameFileInField"
