"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9420","Run-time exception validation test","","Tue Apr 15 11:24:01 GMT 2025","passed","Tue Apr 15 11:24:11 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","runtimeException"
"DrillDown is not available for InfoWidget.","8597","The DrillDown test","","Tue Apr 15 11:33:09 GMT 2025","passed","Tue Apr 15 11:33:17 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","drillDown"
"The test checks the list of options that the method returns, with the expected result","7421","Test to get a list of options","","Tue Apr 15 11:37:02 GMT 2025","passed","Tue Apr 15 11:37:10 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","getListOptions"
"The test deletes the value by checking the autocomplete in a blank field","11702","Auto-completion test after cleaning","","Tue Apr 15 11:20:49 GMT 2025","passed","Tue Apr 15 11:21:01 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","nullable"
"Sorting is not available for the Form widget","7197","Sorting test","","Tue Apr 15 11:22:15 GMT 2025","passed","Tue Apr 15 11:22:22 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","sorting"
"DrillDown is not available for InfoWidget.","6077","The DrillDown test","","Tue Apr 15 11:32:42 GMT 2025","passed","Tue Apr 15 11:32:48 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","drillDown"
"","6320","The test for getting the value from the field","","Tue Apr 15 11:32:16 GMT 2025","passed","Tue Apr 15 11:32:23 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12433","Business Exception Validation Test","","Tue Apr 15 11:22:11 GMT 2025","passed","Tue Apr 15 11:22:24 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","businessException"
"Sorting is not available for the Form widget","6637","Sorting test","","Tue Apr 15 11:35:49 GMT 2025","passed","Tue Apr 15 11:35:56 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","sorting"
"Filtering is not available for the Form widget","4985","Filtering test","","Tue Apr 15 11:36:42 GMT 2025","passed","Tue Apr 15 11:36:47 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","filtration"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","12904","Required Message validation test for one field","","Tue Apr 15 11:24:14 GMT 2025","passed","Tue Apr 15 11:24:27 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","fieldLevelValidationAnnotation"
"The InfoWidget doesn't have a Placeholder.","9145","Test for getting the Placeholder value","","Tue Apr 15 11:35:40 GMT 2025","passed","Tue Apr 15 11:35:49 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","placeholder"
"The test gets the value from the placeholder attribute and returns it in String format","8018","Test for getting the Placeholder value","","Tue Apr 15 11:29:04 GMT 2025","passed","Tue Apr 15 11:29:12 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","13833","Required Message validation test for one field","","Tue Apr 15 11:21:46 GMT 2025","passed","Tue Apr 15 11:22:00 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8564","A test to get the field color value in Hex format","","Tue Apr 15 11:31:45 GMT 2025","passed","Tue Apr 15 11:31:54 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","color"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9342","A test to get the field color value in Hex format","","Tue Apr 15 11:35:31 GMT 2025","passed","Tue Apr 15 11:35:40 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test sets the value in the field, and then checks the value in the field with what should be set","7568","A test for setting a value in a field","","Tue Apr 15 11:31:02 GMT 2025","passed","Tue Apr 15 11:31:10 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","edit"
"Info Widget is always read-only","8078","A test to check the field for ""Read-only""","","Tue Apr 15 11:33:25 GMT 2025","passed","Tue Apr 15 11:33:33 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","readonly"
"Filtering is not available for InfoWidget.","5353","Filtering test","","Tue Apr 15 11:30:31 GMT 2025","passed","Tue Apr 15 11:30:36 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","filtration"
