"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Drill Down is not available for InfoWidget.","10969","The DrillDown test","","Wed Apr 09 10:00:03 GMT 2025","passed","Wed Apr 09 10:00:14 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","16663","Required Message text Verification field test","","Wed Apr 09 09:38:59 GMT 2025","failed","Wed Apr 09 09:39:16 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","required"
"Getting a Placeholder is not available","14360","Test for getting the Placeholder value","","Wed Apr 09 09:44:33 GMT 2025","passed","Wed Apr 09 09:44:47 GMT 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","12758","Run-time exception validation test","","Wed Apr 09 10:01:57 GMT 2025","passed","Wed Apr 09 10:02:10 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"The test sets one value in the field, then checks the list with the expected value.","42638","A test for setting a single value in a field","","Wed Apr 09 09:54:29 GMT 2025","passed","Wed Apr 09 09:55:12 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"The test sets the value in the field, and then checks the value in the field with what should be set.","27670","A test for setting a value in a field","","Wed Apr 09 09:57:05 GMT 2025","passed","Wed Apr 09 09:57:33 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","edit"
"","15169","The test for getting the value from the field","","Wed Apr 09 10:02:18 GMT 2025","passed","Wed Apr 09 10:02:34 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","15378","Confirmation Popup Validation Test","","Wed Apr 09 09:48:56 GMT 2025","passed","Wed Apr 09 09:49:11 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","16528","Required Message validation test for one field","","Wed Apr 09 09:38:45 GMT 2025","failed","Wed Apr 09 09:39:01 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","fieldLevelValidationAnnotation"
"Checking the url before the transition and after the transition/click on a special element","15669","The DrillDown test","","Wed Apr 09 09:55:10 GMT 2025","passed","Wed Apr 09 09:55:26 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
