"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering by the specified column.","4562","Filtering test","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the MultiValueTree in the widget List","application.Samples.List.MultiValueTreeOnListTest","filtration"
"The test clear the value in the field , and then checks the value in the field, it must be null.","3215","A test for checking the possibility of an empty field","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","nullable"
"Info Widget is always read-only: the field shows its values and cannot be edited","2374","A test to check the field for ""Read-only""","","2026-09-25","passed","2026-09-25","","Info. Checking the basic functions for the MultiValueTree","application.Samples.Info.MultiValueTreeOnInfoTest","readonly"
"","2623","position()","","2026-09-25","passed","2026-09-25","","Info. Checking the basic functions for the MultiValueTree","application.Samples.Info.MultiValueTreeOnInfoTest","position"
"The transition/Redirect is not available","0","The DrillDown test","","2026-09-25","skipped","2026-09-25","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"The ""..."" button of the column filter opens the PickTreePopup; the chosen record filters the list by id.","5306","The filtration by popup test","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the PickTree in the widget List","application.Samples.List.PickTreeOnListTest","filtrationPopup"
"","2683","position()","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","position"
"The InfoWidget doesn't have a Placeholder.","4","Test for getting the Placeholder value","","2026-09-25","skipped","2026-09-25","","application.Samples.Info.TextOnInfoTest","application.Samples.Info.TextOnInfoTest","placeholder"
"The test checks for the disabled attribute.","2425","A test to check the field for ""Read-only""","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2519","A test to get the field color value in Hex format","","2026-09-25","passed","2026-09-25","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","0","Test for getting the Placeholder value","","2026-09-25","skipped","2026-09-25","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","placeholder"
"","2591","position()","","2026-09-25","passed","2026-09-25","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","position"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","4492","Business Exception Validation Test","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","businessException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","12205","Confirmation Popup Validation Test","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","confirm"
"","1828","position()","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","position"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","3159","Required Message text Verification field test","","2026-09-25","passed","2026-09-25","","application.Samples.Form.TimeOnFormTest","application.Samples.Form.TimeOnFormTest","required"
"The user types values longer than 50 characters in two fields and clicks Save. The messages under both fields are validated.","4748","Required Message validation test for multiple fields","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the RichText in the widget Form","application.Samples.Form.RichTextFieldOnFormTest","fieldLevelValidation"
"The method returns Option-Status pairs, for all. The test checks each pair.","3490","Test to check the status of all options","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"","2177","position()","","2026-09-25","passed","2026-09-25","","application.Samples.List.SuggestionPickListOnListTest","application.Samples.List.SuggestionPickListOnListTest","position"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2138","A test to get the field color value in Hex format","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","color"
"confirms = paginationUnselect: the node has the More row, so the switch to the manual selection is confirmed; Cancel keeps the node selected","19400","Unchecking a child of a selected node with unloaded children asks for a confirmation","","2026-09-25","passed","2026-09-25","","AssocTreePopup. Selection of a node and of its children","application.Samples.Tree.AssocTreePopupSelectionTest","confirmUnselectWithUnloadedChildren"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","4264","Required Message text Verification field test","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","required"
"","3696","The popup opens from the multivalueTree field of a list and of a form","","2026-09-25","passed","2026-09-25","","AssocTreePopup. Basics, action button, title, color, lazy load, search modes","application.Samples.Tree.AssocTreePopupTest","basics"
"The test clear the value in the field , and then checks the value in the field, it must be null.","4350","A test for checking the possibility of an empty field","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","nullable"
"Verify that all action will be displayed","4461","Check action with mixed","","2026-09-25","passed","2026-09-25","","Form. Checking action group with only text, only icon and mixed","application.Samples.Feature.actionIcon.ActionGroupTest","checkActionGroupMixed"
"Lazy load: the widget opens collapsed; the children are not requested until the node is expanded","4448","Only the root rows are loaded; a node is collapsed, a leaf has no arrow","","2026-09-25","passed","2026-09-25","","Tree. Lazy load: roots, expand, More per node, sorting","application.Samples.Tree.TreeLazyLoadTest","rootsOnly"
"The test gets the value from the placeholder attribute and returns it in String format","2257","Test for getting the Placeholder value","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","placeholder"
"","3342","Test for checking nullable field","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","nullable"
"The pencil of the row opens the row form inside the tree; the changed value is saved and shown in the row.","12621","Edit inline-form","","2026-09-25","passed","2026-09-25","","Tree. Standard actions: create and edit (inline, inline-form, with view)","application.Samples.Tree.TreeActionsTest","editInlineForm"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","6726","Required Message validation test for one field","","2026-09-25","passed","2026-09-25","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","fieldLevelValidationAnnotation"
"The test gets the value from the placeholder attribute and returns it in String format","2369","Test for getting the Placeholder value","","2026-09-25","passed","2026-09-25","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"","3212","Test to get the name of the downloaded file","","2026-09-25","passed","2026-09-25","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
