"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","8452","Business Exception Validation Test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","businessException"
"Filtering by the specified column.","5165","Filtering test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","filtration"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","6399","Required Message text Verification field test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","required"
"The test sets all the values in the field, then checks the list with the expected value.","3919","Test to set all values in the field","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","2616","A test to get the field color value in Hex format","","2026-09-22","passed","2026-09-22","","application.Samples.Info.RadioOnInfoTest","application.Samples.Info.RadioOnInfoTest","color"
"The test checks for the disabled attribute.","2386","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","application.Samples.List.SuggestionPickListOnListTest","application.Samples.List.SuggestionPickListOnListTest","readonly"
"Filtering is not available for InfoWidget.","0","Filtering test","","2026-09-22","skipped","2026-09-22","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","filtration"
"The InfoWidget doesn't have a Placeholder.","0","Test for getting the Placeholder value","","2026-09-22","skipped","2026-09-22","","application.Samples.Info.TextOnInfoTest","application.Samples.Info.TextOnInfoTest","placeholder"
"Filtering is not available for the Form widget","0","Filtering test","","2026-09-22","skipped","2026-09-22","","application.Samples.Form.RadioOnFormTest","application.Samples.Form.RadioOnFormTest","filtration"
"Info Widget is always read-only","2577","A test to check the field for ""Read-only""","","2026-09-22","passed","2026-09-22","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"","2216","position()","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the MultiValueTree in the widget List","application.Samples.List.MultiValueTreeOnListTest","position"
"Sorting by the specified column.","36571","Sorting test","","2026-09-22","passed","2026-09-22","","List. Checking the basic functions for the dateTimeWithSec in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","sorting"
"","1884","position()","","2026-09-22","passed","2026-09-22","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","position"
