"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks the list of options that the method returns, with the expected result.","11204","Test to get a list of options","","Wed Oct 08 13:59:34 GMT 2025","passed","Wed Oct 08 13:59:45 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","getListOptions"
"The test gets the value from the placeholder attribute and returns it in String format","8837","Test for getting the Placeholder value","","Wed Oct 08 13:55:38 GMT 2025","passed","Wed Oct 08 13:55:46 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","placeholder"
"The test verifies that after clearing the field, it is empty.","19492","The test for deleting a file from a field","","Wed Oct 08 14:07:54 GMT 2025","passed","Wed Oct 08 14:08:13 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","clear"
"The test checks the value in the field with what should be set","10479","A test to read value","","Wed Oct 08 14:18:49 GMT 2025","passed","Wed Oct 08 14:18:59 GMT 2025","","Info. Checking the basic functions for the Time","application.Samples.Info.TimeOnInfoTest","read2"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","19056","Business Exception Validation Test","","Wed Oct 08 14:14:45 GMT 2025","passed","Wed Oct 08 14:15:04 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7880","Run-time exception validation test","","Wed Oct 08 14:22:51 GMT 2025","passed","Wed Oct 08 14:22:59 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","runtimeException"
"The test checks the downloaded file with the template file that is contained in the resources","8839","A test to compare the downloaded file with the template","","Wed Oct 08 14:08:28 GMT 2025","passed","Wed Oct 08 14:08:37 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","compare"
"The test checks for the disabled attribute.","7683","A test to check the field for ""Read-only""","","Wed Oct 08 14:30:06 GMT 2025","passed","Wed Oct 08 14:30:14 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","7578","A test for setting a value in a field","","Wed Oct 08 14:33:18 GMT 2025","passed","Wed Oct 08 14:33:26 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","edit"
"DrillDown is not available for InfoWidget.","8828","The DrillDown test","","Wed Oct 08 14:16:58 GMT 2025","passed","Wed Oct 08 14:17:06 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","drillDown"
