"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test gets the value from the placeholder attribute and returns it in String format","5469","Test for getting the Placeholder value","","Thu Aug 07 10:22:52 GMT 2025","passed","Thu Aug 07 10:22:58 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","placeholder"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10255","Required Message validation test for one field","","Thu Aug 07 10:29:16 GMT 2025","passed","Thu Aug 07 10:29:26 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8481","Required Message validation test for one field","","Thu Aug 07 10:31:29 GMT 2025","passed","Thu Aug 07 10:31:37 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set.","39910","A test for setting a value in a field","","Thu Aug 07 10:02:51 GMT 2025","passed","Thu Aug 07 10:03:31 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","edit"
"Sorting is not available for InfoWidget.","5205","Sorting test","","Thu Aug 07 10:33:50 GMT 2025","passed","Thu Aug 07 10:33:55 GMT 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","7536","The DrillDown test","","Thu Aug 07 10:30:55 GMT 2025","passed","Thu Aug 07 10:31:03 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","37313","Required Message validation test for one field","","Thu Aug 07 09:57:06 GMT 2025","passed","Thu Aug 07 09:57:43 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","fieldLevelValidationAnnotation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7509","A test to get the field color value in Hex format","","Thu Aug 07 10:35:02 GMT 2025","passed","Thu Aug 07 10:35:10 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"Filtering is not available for the Form widget","5848","Filtering test","","Thu Aug 07 10:24:48 GMT 2025","passed","Thu Aug 07 10:24:54 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"Info Widget is always read-only","5581","A test to check the field for ""Read-only""","","Thu Aug 07 10:31:11 GMT 2025","passed","Thu Aug 07 10:31:17 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9996","Run-time exception validation test","","Thu Aug 07 10:21:37 GMT 2025","passed","Thu Aug 07 10:21:47 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","runtimeException"
"Sorting by the specified column.","9473","Sorting test","","Thu Aug 07 10:16:14 GMT 2025","passed","Thu Aug 07 10:16:24 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","sorting"
"Filtering by the specified column.","11569","Filtering test","","Thu Aug 07 09:56:41 GMT 2025","passed","Thu Aug 07 09:56:53 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8469","Confirmation Popup Validation Test","","Thu Aug 07 10:27:47 GMT 2025","passed","Thu Aug 07 10:27:56 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"Filtering is not available for the Form widget","8367","Filtering test","","Thu Aug 07 10:31:12 GMT 2025","passed","Thu Aug 07 10:31:21 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","filtration"
"The test sets the value in the field, and then checks the value in the field with what should be set","20254","A test for setting a value in a field","","Thu Aug 07 10:04:43 GMT 2025","passed","Thu Aug 07 10:05:03 GMT 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","edit3"
"The test gets the value from the placeholder attribute and returns it in String format","11232","Test for getting the Placeholder value","","Thu Aug 07 10:12:19 GMT 2025","passed","Thu Aug 07 10:12:30 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","placeholder"
"Sorting by the specified column.","9719","Sorting test","","Thu Aug 07 10:07:30 GMT 2025","passed","Thu Aug 07 10:07:39 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","sorting"
"The test checks for the disabled attribute","7910","A test to check the field for ""Read-only""","","Thu Aug 07 10:31:21 GMT 2025","passed","Thu Aug 07 10:31:29 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6809","A test to get the field color value in Hex format","","Thu Aug 07 10:29:48 GMT 2025","passed","Thu Aug 07 10:29:54 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","9651","Required Message validation test for multiple fields","","Thu Aug 07 10:23:06 GMT 2025","passed","Thu Aug 07 10:23:15 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"Filtering is not available for the Form widget","7046","Filtering test","","Thu Aug 07 10:27:09 GMT 2025","passed","Thu Aug 07 10:27:16 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","20647","Confirmation Popup Validation Test","","Thu Aug 07 10:19:12 GMT 2025","passed","Thu Aug 07 10:19:33 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","confirm"
"","18999","test_2()","","Thu Aug 07 10:16:58 GMT 2025","passed","Thu Aug 07 10:17:17 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_2"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9372","Confirmation Popup Validation Test","","Thu Aug 07 10:24:08 GMT 2025","passed","Thu Aug 07 10:24:17 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","9992","Run-time exception validation test","","Thu Aug 07 10:28:23 GMT 2025","passed","Thu Aug 07 10:28:33 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","runtimeException"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","12632","Confirmation Popup Validation Test","","Thu Aug 07 09:58:17 GMT 2025","passed","Thu Aug 07 09:58:29 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","confirm"
