"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clear the value in the field , and then checks the value in the field, it must be null.","9337","A test for checking the possibility of an empty field","","Tue Jul 29 07:56:54 GMT 2025","passed","Tue Jul 29 07:57:03 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","nullable"
"","8319","The test for getting the value from the field","","Tue Jul 29 08:30:26 GMT 2025","passed","Tue Jul 29 08:30:34 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9186","Confirmation Popup Validation Test","","Tue Jul 29 08:23:34 GMT 2025","passed","Tue Jul 29 08:23:43 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","confirm"
"Sorting is not available for InfoWidget.","6039","Sorting test","","Tue Jul 29 08:27:41 GMT 2025","passed","Tue Jul 29 08:27:47 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"Filtering is not available for the Form widget","8706","Filtering test","","Tue Jul 29 08:18:10 GMT 2025","passed","Tue Jul 29 08:18:19 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","filtration"
"","9186","setValueGetValue()","","Tue Jul 29 08:05:26 GMT 2025","passed","Tue Jul 29 08:05:35 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","setValueGetValue"
"The test sets the value in the field, and then checks the value in the field with what should be set.","22059","A test for setting a value in a field","","Tue Jul 29 07:56:58 GMT 2025","passed","Tue Jul 29 07:57:20 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","23160","Required Message text Verification field test","","Tue Jul 29 08:08:38 GMT 2025","passed","Tue Jul 29 08:09:01 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","required"
"The InfoWidget doesn't have a Placeholder.","8198","Test for getting the Placeholder value","","Tue Jul 29 08:30:43 GMT 2025","passed","Tue Jul 29 08:30:51 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"The Hint field type is always read-only","9118","A test to check the field for ""Read-only""","","Tue Jul 29 08:04:58 GMT 2025","passed","Tue Jul 29 08:05:07 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","14168","Confirmation Popup Validation Test","","Tue Jul 29 08:22:17 GMT 2025","passed","Tue Jul 29 08:22:31 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","confirm"
