"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","6743","Required Message text Verification field test","","Wed Apr 30 17:21:16 GMT 2025","passed","Wed Apr 30 17:21:23 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","7782","Confirmation Popup Validation Test","","Wed Apr 30 17:31:21 GMT 2025","passed","Wed Apr 30 17:31:28 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","confirm"
"Checking the url before the transition and after the transition/click on a special element","7360","The DrillDown test","","Wed Apr 30 17:21:17 GMT 2025","passed","Wed Apr 30 17:21:24 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","drillDown"
"The test sets all the values in the field, then checks the list with the expected value.","18720","Test to set all values in the field","","Wed Apr 30 17:23:48 GMT 2025","passed","Wed Apr 30 17:24:07 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_set_all"
"The test gets the value from the placeholder attribute and returns it in String format","10111","Test for getting the Placeholder value","","Wed Apr 30 17:30:51 GMT 2025","passed","Wed Apr 30 17:31:01 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","8643","Test for getting the Placeholder value","","Wed Apr 30 17:18:24 GMT 2025","passed","Wed Apr 30 17:18:33 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"The InfoWidget doesn't have a Placeholder.","9198","Test for getting the Placeholder value","","Wed Apr 30 17:13:45 GMT 2025","passed","Wed Apr 30 17:13:55 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","placeholder"
"DrillDown is not available for InfoWidget.","9102","The DrillDown test","","Wed Apr 30 17:30:55 GMT 2025","passed","Wed Apr 30 17:31:04 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","drillDown"
"Filtering is not available for the Form widget","7902","Filtering test","","Wed Apr 30 17:20:58 GMT 2025","passed","Wed Apr 30 17:21:06 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"","8285","Test to get the name of the downloaded file","","Wed Apr 30 17:16:48 GMT 2025","passed","Wed Apr 30 17:16:56 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","getFileName"
