"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Info Widget is always read-only","5124","A test to check the field for ""Read-only""","","Wed Aug 06 09:04:22 GMT 2025","passed","Wed Aug 06 09:04:27 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","readonly"
"","4009","checkFilterOrSort()","","Wed Aug 06 08:46:17 GMT 2025","passed","Wed Aug 06 08:46:21 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","checkFilterOrSort"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","9687","Run-time exception validation test","","Wed Aug 06 08:40:06 GMT 2025","passed","Wed Aug 06 08:40:16 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","runtimeException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10473","Required Message validation test for multiple fields","","Wed Aug 06 08:59:09 GMT 2025","passed","Wed Aug 06 08:59:20 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","fieldLevelValidation"
"Sorting is not available for the Form widget","6232","Sorting test","","Wed Aug 06 08:49:53 GMT 2025","passed","Wed Aug 06 08:50:00 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7505","A test to get the field color value in Hex format","","Wed Aug 06 08:38:12 GMT 2025","passed","Wed Aug 06 08:38:20 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","color"
"Checking the url before the transition and after the transition/click on a special element","5866","The DrillDown test","","Wed Aug 06 08:54:24 GMT 2025","passed","Wed Aug 06 08:54:30 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","83008","Required Message validation test for multiple fields","","Wed Aug 06 08:34:10 GMT 2025","passed","Wed Aug 06 08:35:33 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","fieldLevelValidation"
"The Hint field type is always read-only","7775","A test to check the field for ""Read-only""","","Wed Aug 06 08:39:16 GMT 2025","passed","Wed Aug 06 08:39:24 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","readonly"
"The test gets the value from the placeholder attribute and returns it in String format","7429","Test for getting the Placeholder value","","Wed Aug 06 08:37:57 GMT 2025","passed","Wed Aug 06 08:38:04 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","placeholder"
"Sorting is not available for InfoWidget.","7965","Sorting test","","Wed Aug 06 09:00:10 GMT 2025","passed","Wed Aug 06 09:00:18 GMT 2025","","Info. Checking the basic functions for the Radio","application.Samples.Info.RadioOnInfoTest","sorting"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8820","Required Message text Verification field test","","Wed Aug 06 08:58:38 GMT 2025","passed","Wed Aug 06 08:58:47 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","required"
"Filtering by the specified column.","7610","Filtering test","","Wed Aug 06 08:45:59 GMT 2025","passed","Wed Aug 06 08:46:06 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","filtration"
"Checking the url before the transition and after the transition/click on a special element","3788","The DrillDown test","","Wed Aug 06 08:48:45 GMT 2025","passed","Wed Aug 06 08:48:48 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","drillDown"
"Filtering is not available for InfoWidget.","6092","Filtering test","","Wed Aug 06 09:04:55 GMT 2025","passed","Wed Aug 06 09:05:01 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8413","Business Exception Validation Test","","Wed Aug 06 09:00:27 GMT 2025","passed","Wed Aug 06 09:00:36 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8673","Required Message validation test for one field","","Wed Aug 06 08:49:32 GMT 2025","passed","Wed Aug 06 08:49:41 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","fieldLevelValidationAnnotation"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9504","Confirmation Popup Validation Test","","Wed Aug 06 08:50:24 GMT 2025","passed","Wed Aug 06 08:50:33 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"Filtering is not available for the Form widget","5424","Filtering test","","Wed Aug 06 08:53:36 GMT 2025","passed","Wed Aug 06 08:53:42 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","filtration"
"","8086","The test for getting the value from the field","","Wed Aug 06 09:03:11 GMT 2025","passed","Wed Aug 06 09:03:19 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","read"
"Checking the url before the transition and after the transition/click on a special element","7483","The DrillDown test","","Wed Aug 06 08:59:37 GMT 2025","passed","Wed Aug 06 08:59:45 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
