"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value","8487","A test for setting a value in a field","","Thu Jun 05 10:01:47 GMT 2025","passed","Thu Jun 05 10:01:55 GMT 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","edit"
"The test checks for the disabled attribute","8299","A test to check the field for ""Read-only""","","Thu Jun 05 10:09:23 GMT 2025","passed","Thu Jun 05 10:09:31 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","readonly"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","64291","Required Message validation test for multiple fields","","Thu Jun 05 10:24:37 GMT 2025","passed","Thu Jun 05 10:25:41 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","fieldLevelValidation"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","30879","Required Message validation test for one field","","Thu Jun 05 10:16:23 GMT 2025","passed","Thu Jun 05 10:16:54 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","fieldLevelValidationAnnotation"
"The test sets the value in the field, and then checks the value in the field with what should be set.","17760","A test for setting a value in a field","","Thu Jun 05 10:27:01 GMT 2025","passed","Thu Jun 05 10:27:18 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","edit"
"The test gets the value from the placeholder attribute and returns it in String format","6868","Test for getting the Placeholder value","","Thu Jun 05 10:08:55 GMT 2025","passed","Thu Jun 05 10:09:02 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10479","Confirmation Popup Validation Test","","Thu Jun 05 10:03:21 GMT 2025","passed","Thu Jun 05 10:03:31 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9174","A test to get the field color value in Hex format","","Thu Jun 05 10:28:06 GMT 2025","passed","Thu Jun 05 10:28:15 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","9346","Business Exception Validation Test","","Thu Jun 05 10:10:58 GMT 2025","passed","Thu Jun 05 10:11:08 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","businessException"
"Sorting is not available for the Form widget","6654","Sorting test","","Thu Jun 05 10:07:48 GMT 2025","passed","Thu Jun 05 10:07:55 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7107","A test to get the field color value in Hex format","","Thu Jun 05 10:08:04 GMT 2025","passed","Thu Jun 05 10:08:11 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"Sorting is not available for the Form widget","5380","Sorting test","","Thu Jun 05 10:03:29 GMT 2025","passed","Thu Jun 05 10:03:34 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","sorting"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","9130","Confirmation Popup Validation Test","","Thu Jun 05 10:05:07 GMT 2025","passed","Thu Jun 05 10:05:16 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","confirm"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","10679","Required Message text Verification field test","","Thu Jun 05 10:20:45 GMT 2025","passed","Thu Jun 05 10:20:55 GMT 2025","","List. Checking the basic functions for the CheckBox","application.Samples.List.CheckBoxOnListTest","required"
