"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field, and then checks the value in the field with what should be set","20227","A test for setting a value in a field","","Mon Aug 11 10:30:13 GMT 2025","passed","Mon Aug 11 10:30:33 GMT 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","edit2"
"","7874","The test for getting the value from the field","","Mon Aug 11 10:21:44 GMT 2025","passed","Mon Aug 11 10:21:52 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","read"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8221","Required Message validation test for one field","","Mon Aug 11 10:51:52 GMT 2025","passed","Mon Aug 11 10:52:00 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"","8284","The test for getting the value from the field","","Mon Aug 11 10:22:40 GMT 2025","passed","Mon Aug 11 10:22:48 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10065","Run-time exception validation test","","Mon Aug 11 10:39:45 GMT 2025","passed","Mon Aug 11 10:39:55 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","runtimeException"
"The test checks for the disabled attribute.","13097","A test to check the field for ""Read-only""","","Mon Aug 11 10:40:32 GMT 2025","passed","Mon Aug 11 10:40:45 GMT 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","7341","A test to get the field color value in Hex format","","Mon Aug 11 10:21:52 GMT 2025","passed","Mon Aug 11 10:21:59 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","color"
"","10404","A test to check the options of the drop-down list","","Mon Aug 11 10:45:52 GMT 2025","passed","Mon Aug 11 10:46:02 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","options"
"Sorting is not available for the Form widget","9273","Sorting test","","Mon Aug 11 10:55:40 GMT 2025","passed","Mon Aug 11 10:55:50 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","sorting"
"The test creates and delete a new field in the admin panel","12801","Test for creating admin value","","Mon Aug 11 10:26:06 GMT 2025","passed","Mon Aug 11 10:26:19 GMT 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","create"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","7086","Business Exception Validation Test","","Mon Aug 11 10:52:36 GMT 2025","passed","Mon Aug 11 10:52:43 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","businessException"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7519","Required Message validation test for multiple fields","","Mon Aug 11 10:56:28 GMT 2025","passed","Mon Aug 11 10:56:36 GMT 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","fieldLevelValidation"
