"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10210","Business Exception Validation Test","","Thu Jul 03 10:20:06 GMT 2025","passed","Thu Jul 03 10:20:16 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","8979","Required Message text Verification field test","","Thu Jul 03 10:23:17 GMT 2025","passed","Thu Jul 03 10:23:26 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","required"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","13226","Required Message validation test for one field","","Thu Jul 03 10:28:14 GMT 2025","passed","Thu Jul 03 10:28:27 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","fieldLevelValidationAnnotation"
"Sorting by the specified column.","18833","Sorting test","","Thu Jul 03 09:59:46 GMT 2025","passed","Thu Jul 03 10:00:05 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","sorting"
"Info Widget is always read-only","10473","A test to check the field for ""Read-only""","","Thu Jul 03 09:54:04 GMT 2025","passed","Thu Jul 03 09:54:14 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","readonly"
"","9407","The test for getting the value from the field","","Thu Jul 03 09:55:07 GMT 2025","passed","Thu Jul 03 09:55:17 GMT 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","read"
"The test sets the value in the field, and then checks the value in the field with what should be set","8850","A test for setting a value in a field","","Thu Jul 03 10:29:14 GMT 2025","passed","Thu Jul 03 10:29:23 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","18865","Required Message validation test for one field","","Thu Jul 03 10:07:23 GMT 2025","passed","Thu Jul 03 10:07:42 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","fieldLevelValidationAnnotation"
"","19744","test_2()","","Thu Jul 03 10:06:20 GMT 2025","passed","Thu Jul 03 10:06:40 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","test_2"
"Filtering by the specified column.","8304","Filtering test","","Thu Jul 03 09:57:07 GMT 2025","passed","Thu Jul 03 09:57:15 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10574","Business Exception Validation Test","","Thu Jul 03 10:18:00 GMT 2025","passed","Thu Jul 03 10:18:10 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","businessException"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","21676","Required Message text Verification field test","","Thu Jul 03 10:11:34 GMT 2025","passed","Thu Jul 03 10:11:55 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20763","Required Message text Verification field test","","Thu Jul 03 10:08:29 GMT 2025","passed","Thu Jul 03 10:08:50 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10237","Business Exception Validation Test","","Thu Jul 03 10:17:36 GMT 2025","passed","Thu Jul 03 10:17:46 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","businessException"
"Info Widget is always read-only","9552","A test to check the field for ""Read-only""","","Thu Jul 03 09:56:04 GMT 2025","passed","Thu Jul 03 09:56:13 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"Sorting by the specified column.","11203","Sorting test","","Thu Jul 03 09:59:31 GMT 2025","passed","Thu Jul 03 09:59:42 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","sorting"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Thu Jul 03 09:57:52 GMT 2025","skipped","Thu Jul 03 09:57:52 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","read"
"The transition/Redirect is not available","6117","The DrillDown test","","Thu Jul 03 10:19:11 GMT 2025","passed","Thu Jul 03 10:19:17 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","drillDown"
"The test checks the status of one option, whether it is selected or not.","8876","A test to check the status of one option","","Thu Jul 03 10:05:02 GMT 2025","passed","Thu Jul 03 10:05:11 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","statusOption"
"","9587","setValueGetValue()","","Thu Jul 03 09:56:41 GMT 2025","passed","Thu Jul 03 09:56:51 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","setValueGetValue"
