"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Sorting by the specified column.","9943","Sorting test","","Wed Aug 06 10:03:02 GMT 2025","passed","Wed Aug 06 10:03:12 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","sorting"
"Info Widget is always read-only","7781","A test to check the field for ""Read-only""","","Wed Aug 06 10:21:39 GMT 2025","passed","Wed Aug 06 10:21:47 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"Checking the url before the transition and after the transition/click on a special element","8415","The DrillDown test","","Wed Aug 06 09:53:32 GMT 2025","passed","Wed Aug 06 09:53:41 GMT 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","6748","A test to get the field color value in Hex format","","Wed Aug 06 10:16:29 GMT 2025","passed","Wed Aug 06 10:16:35 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","color"
"Checking the url before the transition and after the transition/click on a special element","11921","The DrillDown test","","Wed Aug 06 09:49:31 GMT 2025","passed","Wed Aug 06 09:49:43 GMT 2025","","List. Checking the basic functions for the Time","application.Samples.List.TimeOnListTest","drillDown"
"Sorting is not available for the Form widget","8074","Sorting test","","Wed Aug 06 10:06:26 GMT 2025","passed","Wed Aug 06 10:06:34 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","sorting"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8296","Required Message validation test for one field","","Wed Aug 06 10:08:14 GMT 2025","passed","Wed Aug 06 10:08:22 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","fieldLevelValidationAnnotation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7637","Required Message validation test for multiple fields","","Wed Aug 06 10:11:21 GMT 2025","passed","Wed Aug 06 10:11:29 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","fieldLevelValidation"
"The test gets the value from the placeholder attribute and returns it in String format","6770","Test for getting the Placeholder value","","Wed Aug 06 10:08:59 GMT 2025","passed","Wed Aug 06 10:09:06 GMT 2025","","Form. Checking the basic functions for the Money in the widget Form","application.Samples.Form.MoneyOnFormTest","placeholder"
"Sorting is not available for InfoWidget.","10629","Sorting test","","Wed Aug 06 10:27:29 GMT 2025","passed","Wed Aug 06 10:27:40 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","sorting"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Wed Aug 06 09:47:16 GMT 2025","skipped","Wed Aug 06 09:47:16 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","read"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","13853","Required Message text Verification field test","","Wed Aug 06 09:58:05 GMT 2025","passed","Wed Aug 06 09:58:19 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","required"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","12249","Run-time exception validation test","","Wed Aug 06 10:02:50 GMT 2025","passed","Wed Aug 06 10:03:02 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","runtimeException"
"","7744","The test for getting the value from the field","","Wed Aug 06 10:20:19 GMT 2025","passed","Wed Aug 06 10:20:27 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"","6341","digits()","","Wed Aug 06 10:20:10 GMT 2025","passed","Wed Aug 06 10:20:17 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","digits"
"Filtering by the specified column.","8950","Filtering test","","Wed Aug 06 09:56:08 GMT 2025","passed","Wed Aug 06 09:56:17 GMT 2025","","List. Checking the basic functions for the MultiValueHover in the widget List","application.Samples.List.MultiValueHoverOnListTest","filtration"
"","7715","A test to compare the source file with the downloaded one","","Wed Aug 06 10:22:20 GMT 2025","passed","Wed Aug 06 10:22:28 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","compare"
"The InfoWidget doesn't have a Placeholder.","6967","Test for getting the Placeholder value","","Wed Aug 06 10:28:45 GMT 2025","passed","Wed Aug 06 10:28:52 GMT 2025","","Info. Checking the basic functions for the MultiValueHover","application.Samples.Info.MultiValueHoverOnInfoTest","placeholder"
"Checking the url before the transition and after the transition/click on a special element","9102","The DrillDown test","","Wed Aug 06 10:13:07 GMT 2025","passed","Wed Aug 06 10:13:16 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10441","Confirmation Popup Validation Test","","Wed Aug 06 10:07:50 GMT 2025","passed","Wed Aug 06 10:08:00 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"Filtering is not available for InfoWidget.","7827","Filtering test","","Wed Aug 06 10:20:04 GMT 2025","passed","Wed Aug 06 10:20:11 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","filtration"
"The test checks for the disabled attribute.","9527","A test to check the field for ""Read-only""","","Wed Aug 06 09:46:20 GMT 2025","passed","Wed Aug 06 09:46:30 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10122","Run-time exception validation test","","Wed Aug 06 10:17:44 GMT 2025","passed","Wed Aug 06 10:17:54 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","runtimeException"
"Sorting is not available for InfoWidget.","6358","Sorting test","","Wed Aug 06 10:19:57 GMT 2025","passed","Wed Aug 06 10:20:04 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","sorting"
"The test checks for the disabled attribute","8254","A test to check the field for ""Read-only""","","Wed Aug 06 10:04:34 GMT 2025","passed","Wed Aug 06 10:04:42 GMT 2025","","Form. Checking the basic functions for the Dictionary in the widget Form","application.Samples.Form.DictionaryOnFormTest","readonly"
"Sorting by the specified column.","11142","Sorting test","","Wed Aug 06 09:59:52 GMT 2025","passed","Wed Aug 06 10:00:03 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","sorting"
"","11009","A test to check the options of the drop-down list","","Wed Aug 06 09:57:20 GMT 2025","passed","Wed Aug 06 09:57:31 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","options"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","21506","Required Message text Verification field test","","Wed Aug 06 09:49:11 GMT 2025","passed","Wed Aug 06 09:49:33 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","required"
"Info Widget is always read-only","7593","A test to check the field for ""Read-only""","","Wed Aug 06 10:20:55 GMT 2025","passed","Wed Aug 06 10:21:02 GMT 2025","","Info. Checking the basic functions for the MultiValue","application.Samples.Info.MultiValueOnInfoTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set","7759","A test for setting a value in a field","","Wed Aug 06 10:09:15 GMT 2025","passed","Wed Aug 06 10:09:23 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","edit"
"Checking the url before the transition and after the transition/click on a special element","5384","The DrillDown test","","Wed Aug 06 10:06:20 GMT 2025","passed","Wed Aug 06 10:06:25 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","drillDown"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8773","A test to get the field color value in Hex format","","Wed Aug 06 09:47:43 GMT 2025","passed","Wed Aug 06 09:47:52 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","color"
"Checking the url before the transition and after the transition/click on a special element","6538","The DrillDown test","","Wed Aug 06 10:15:30 GMT 2025","passed","Wed Aug 06 10:15:37 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","drillDown"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8194","Confirmation Popup Validation Test","","Wed Aug 06 10:16:50 GMT 2025","passed","Wed Aug 06 10:16:58 GMT 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","confirm"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8125","Confirmation Popup Validation Test","","Wed Aug 06 10:07:15 GMT 2025","passed","Wed Aug 06 10:07:23 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","confirm"
"Sorting is not available for InfoWidget.","6021","Sorting test","","Wed Aug 06 10:19:05 GMT 2025","passed","Wed Aug 06 10:19:11 GMT 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","9633","A test to get the field color value in Hex format","","Wed Aug 06 10:14:18 GMT 2025","passed","Wed Aug 06 10:14:28 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7224","Required Message validation test for multiple fields","","Wed Aug 06 10:11:42 GMT 2025","passed","Wed Aug 06 10:11:50 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","fieldLevelValidation"
"Sorting is not available for InfoWidget.","7774","Sorting test","","Wed Aug 06 10:19:48 GMT 2025","passed","Wed Aug 06 10:19:56 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","sorting"
"The InfoWidget doesn't have a Placeholder.","6802","Test for getting the Placeholder value","","Wed Aug 06 10:27:51 GMT 2025","passed","Wed Aug 06 10:27:58 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","placeholder"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","0","Required Message text Verification field test","","Wed Aug 06 09:46:45 GMT 2025","skipped","Wed Aug 06 09:46:45 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","required"
"The test clears the field and clicks the Save button. Then validates the message that the field is required.","20168","Required Message text Verification field test","","Wed Aug 06 09:55:21 GMT 2025","passed","Wed Aug 06 09:55:42 GMT 2025","","List. Checking the basic functions for the Number in the widget List","application.Samples.List.NumberOnListTest","required"
