"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","27152","Required Message text Verification field test","","Fri Apr 04 10:22:24 UTC 2025","passed","Fri Apr 04 10:22:51 UTC 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","required"
"Sorting is not available for InfoWidget.","42239","Sorting test","","Fri Apr 04 10:34:20 UTC 2025","passed","Fri Apr 04 10:35:03 UTC 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","sorting"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","13892","A test to get the field color value in Hex format","","Fri Apr 04 10:43:01 UTC 2025","passed","Fri Apr 04 10:43:15 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","28790","Confirmation Popup Validation Test","","Fri Apr 04 10:22:59 UTC 2025","passed","Fri Apr 04 10:23:28 UTC 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","confirm"
"The test calls a modal window, after which the method returns Status-Value pairs depending on the column header.","57716","A test for checking values by column heading in a modal window","","Fri Apr 04 10:29:23 UTC 2025","passed","Fri Apr 04 10:30:20 UTC 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_status"
"Checking the url before the transition and after the transition/click on a special element","28035","The DrillDown test","","Fri Apr 04 10:24:38 UTC 2025","passed","Fri Apr 04 10:25:06 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","drillDown"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","19229","Required Message validation test for multiple fields","","Fri Apr 04 10:32:24 UTC 2025","passed","Fri Apr 04 10:32:44 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","fieldLevelValidation"
"Filtering is not available for InfoWidget.","27232","Filtering test","","Fri Apr 04 10:41:51 UTC 2025","passed","Fri Apr 04 10:42:18 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","13366","Filtering test","","Fri Apr 04 10:30:05 UTC 2025","passed","Fri Apr 04 10:30:19 UTC 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","17534","Filtering test","","Fri Apr 04 10:34:39 UTC 2025","passed","Fri Apr 04 10:34:56 UTC 2025","","Info. Checking the basic functions for the DateTimeWithSeconds","application.Samples.Info.DateTimeWithSecondsOnInfoTest","filtration"
"Filtering is not available for InfoWidget.","30890","Filtering test","","Fri Apr 04 10:40:54 UTC 2025","passed","Fri Apr 04 10:41:25 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","filtration"
