"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"DrillDown is not available for InfoWidget.","5979","The DrillDown test","","Mon May 12 14:06:24 GMT 2025","passed","Mon May 12 14:06:30 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","drillDown"
"The test sets one value in the field, then checks the list with the expected value.","30780","A test for setting a single value in a field","","Mon May 12 13:52:52 GMT 2025","passed","Mon May 12 13:53:22 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","test_once"
"Info Widget is always read-only","6246","A test to check the field for ""Read-only""","","Mon May 12 14:02:02 GMT 2025","passed","Mon May 12 14:02:08 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","readonly"
"The Hint field type is always read-only","5423","A test to check the field for ""Read-only""","","Mon May 12 13:56:27 GMT 2025","passed","Mon May 12 13:56:33 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"Sorting is not available for InfoWidget.","9646","Sorting test","","Mon May 12 14:04:53 GMT 2025","passed","Mon May 12 14:05:02 GMT 2025","","Info. Checking the basic functions for the Dictionary","application.Samples.Info.DictionaryOnInfoTest","sorting"
"The test gets the value from the placeholder attribute and returns it in String format","7329","Test for getting the Placeholder value","","Mon May 12 13:55:23 GMT 2025","passed","Mon May 12 13:55:30 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","6975","Business Exception Validation Test","","Mon May 12 13:53:10 GMT 2025","passed","Mon May 12 13:53:17 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","businessException"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8304","Business Exception Validation Test","","Mon May 12 13:55:22 GMT 2025","passed","Mon May 12 13:55:31 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","businessException"
"The test sets the value, after which the method returns the full list of value-status","11376","Test to get all values with the status","","Mon May 12 13:52:11 GMT 2025","passed","Mon May 12 13:52:23 GMT 2025","","Form. Checking the basic functions for the Radio in the widget Form","application.Samples.Form.RadioOnFormTest","getValues"
"The test checks for the disabled attribute","8800","A test to check the field for ""Read-only""","","Mon May 12 13:56:53 GMT 2025","passed","Mon May 12 13:57:01 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","7560","Confirmation Popup Validation Test","","Mon May 12 13:53:42 GMT 2025","passed","Mon May 12 13:53:49 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","confirm"
"DrillDown is not available for InfoWidget.","7045","The DrillDown test","","Mon May 12 14:05:49 GMT 2025","passed","Mon May 12 14:05:56 GMT 2025","","Info. Checking the basic functions for the FileUp","application.Samples.Info.FileUploadOnInfoTest","drillDown"
"Checking the url before the transition and after the transition/click on a special element","7948","The DrillDown test","","Mon May 12 13:56:26 GMT 2025","passed","Mon May 12 13:56:34 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","drillDown"
"The test checks the list of buttons","5768","Test getting all widget buttons","","Mon May 12 13:53:49 GMT 2025","passed","Mon May 12 13:53:55 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","getButtons"
"","6236","The test for getting the value from the field","","Mon May 12 14:01:49 GMT 2025","passed","Mon May 12 14:01:55 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"The test checks for the disabled attribute","9547","A test to check the field for ""Read-only""","","Mon May 12 13:59:22 GMT 2025","passed","Mon May 12 13:59:31 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","readonly"
"Filtering is not available for the Form widget","8056","Filtering test","","Mon May 12 13:52:43 GMT 2025","passed","Mon May 12 13:52:52 GMT 2025","","Form. Checking the basic functions for the MultiValue in the widget Form","application.Samples.Form.MultiValueOnFormTest","filtration"
"The InfoWidget doesn't have a Placeholder.","8592","Test for getting the Placeholder value","","Mon May 12 14:03:58 GMT 2025","passed","Mon May 12 14:04:07 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","placeholder"
"","7888","The test for getting the value from the field","","Mon May 12 14:03:27 GMT 2025","passed","Mon May 12 14:03:35 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","read"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","8024","A test to get the field color value in Hex format","","Mon May 12 14:03:34 GMT 2025","passed","Mon May 12 14:03:42 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","color"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","8365","Business Exception Validation Test","","Mon May 12 13:54:59 GMT 2025","passed","Mon May 12 13:55:07 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","businessException"
