"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The InfoWidget doesn't have a Placeholder.","4555","Test for getting the Placeholder value","","Mon Aug 04 14:05:47 GMT 2025","passed","Mon Aug 04 14:05:52 GMT 2025","","Info. Checking the basic functions for the Input","application.Samples.Info.InputOnInfoTest","placeholder"
"The test sets the value in the field, and then checks the value in the field with what should be set.","21323","A test for setting a value in a field","","Mon Aug 04 13:36:41 GMT 2025","passed","Mon Aug 04 13:37:02 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","edit"
"The test checks for the disabled attribute","5716","A test to check the field for ""Read-only""","","Mon Aug 04 13:59:01 GMT 2025","passed","Mon Aug 04 13:59:07 GMT 2025","","Form. Checking the basic functions for the DateTimeWithSeconds in the widget Form","application.Samples.Form.DateTimeWithSecondsOnFormTest","readonly"
"Filtering is not available for InfoWidget.","5935","Filtering test","","Mon Aug 04 14:09:27 GMT 2025","passed","Mon Aug 04 14:09:33 GMT 2025","","Info. Checking the basic functions for the Money","application.Samples.Info.MoneyOnInfoTest","filtration"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11078","Run-time exception validation test","","Mon Aug 04 13:51:19 GMT 2025","passed","Mon Aug 04 13:51:30 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","runtimeException"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","11859","A test to get the field color value in Hex format","","Mon Aug 04 13:35:25 GMT 2025","passed","Mon Aug 04 13:35:36 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","color"
"The test checks the downloaded file with the template file that is contained in the resources","8564","A test to compare the downloaded file with the template","","Mon Aug 04 13:46:48 GMT 2025","passed","Mon Aug 04 13:46:56 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","compare"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7950","Required Message validation test for one field","","Mon Aug 04 14:04:53 GMT 2025","passed","Mon Aug 04 14:05:01 GMT 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","fieldLevelValidationAnnotation"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","5694","Required Message text Verification field test","","Mon Aug 04 13:58:53 GMT 2025","passed","Mon Aug 04 13:58:59 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","required"
"The test checks for the disabled attribute.","8660","A test to check the field for ""Read-only""","","Mon Aug 04 13:52:02 GMT 2025","passed","Mon Aug 04 13:52:10 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","readonly"
"The test sets the value in the field, and then checks the value in the field with what should be set.","27966","A test for setting a value in a field","","Mon Aug 04 13:40:33 GMT 2025","passed","Mon Aug 04 13:41:01 GMT 2025","","List. Checking the basic functions for the Date in the widget List","application.Samples.List.DateOnListTest","edit"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","4277","A test to get the field color value in Hex format","","Mon Aug 04 13:54:44 GMT 2025","passed","Mon Aug 04 13:54:48 GMT 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","color"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","8910","Confirmation Popup Validation Test","","Mon Aug 04 13:56:06 GMT 2025","passed","Mon Aug 04 13:56:15 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","confirm"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","8396","Run-time exception validation test","","Mon Aug 04 13:50:55 GMT 2025","passed","Mon Aug 04 13:51:03 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","13497","Required Message validation test for one field","","Mon Aug 04 13:46:09 GMT 2025","passed","Mon Aug 04 13:46:23 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","fieldLevelValidationAnnotation"
"A test to get the value from the field. MultiValueHover is always read-only, so it is impossible to set the value","7478","A test for setting a value in a field","","Mon Aug 04 14:03:54 GMT 2025","passed","Mon Aug 04 14:04:01 GMT 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","edit"
"Sorting by the specified column.","46300","Sorting test","","Mon Aug 04 13:31:54 GMT 2025","passed","Mon Aug 04 13:32:40 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","13257","Business Exception Validation Test","","Mon Aug 04 14:00:02 GMT 2025","passed","Mon Aug 04 14:00:15 GMT 2025","","Form. Checking the basic functions for the Suggestion PickList in the widget Form","application.Samples.Form.SuggestionPickListOnFormTest","businessException"
"The Hint field type is always read-only","4991","A test to check the field for ""Read-only""","","Mon Aug 04 13:58:14 GMT 2025","passed","Mon Aug 04 13:58:19 GMT 2025","","Form. Checking the basic functions for the Hint in the widget Form","application.Samples.Form.HintOnFormTest","readonly"
"Filtering is not available for the Form widget","7318","Filtering test","","Mon Aug 04 13:55:01 GMT 2025","passed","Mon Aug 04 13:55:08 GMT 2025","","Form. Checking the basic functions for the Text in the widget Form","application.Samples.Form.TextOnFormTest","filtration"
"The test checks for the disabled attribute.","7245","A test to check the field for ""Read-only""","","Mon Aug 04 13:45:31 GMT 2025","passed","Mon Aug 04 13:45:38 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","readonly"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated.","8905","Confirmation Popup Validation Test","","Mon Aug 04 13:53:44 GMT 2025","passed","Mon Aug 04 13:53:53 GMT 2025","","List. Checking the basic functions for the Input in the widget List","application.Samples.List.InputOnListTest","confirm"
"The test sets the value in the field, and then checks the value in the field with what should be set","10956","A test for setting a value in a field","","Mon Aug 04 14:01:16 GMT 2025","passed","Mon Aug 04 14:01:27 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","edit"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","7537","Required Message validation test for one field","","Mon Aug 04 13:56:49 GMT 2025","passed","Mon Aug 04 13:56:57 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotationAlternative"
"The InfoWidget doesn't have a Placeholder.","6444","Test for getting the Placeholder value","","Mon Aug 04 14:08:56 GMT 2025","passed","Mon Aug 04 14:09:02 GMT 2025","","Info. Checking the basic functions for the PickList","application.Samples.Info.PickListOnInfoTest","placeholder"
"Sorting by the specified column.","16652","Sorting test","","Mon Aug 04 13:48:06 GMT 2025","passed","Mon Aug 04 13:48:23 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","sorting"
"Checking the url before the transition and after the transition/click on a special element","7926","The DrillDown test","","Mon Aug 04 14:03:08 GMT 2025","passed","Mon Aug 04 14:03:16 GMT 2025","","Form. Checking the basic functions for the CheckBox","application.Samples.Form.CheckBoxOnFormTest","drillDown"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","34620","Required Message validation test for one field","","Mon Aug 04 13:47:45 GMT 2025","passed","Mon Aug 04 13:48:20 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","fieldLevelValidationAnnotation"
"Info Widget is always read-only","7121","A test to check the field for ""Read-only""","","Mon Aug 04 14:06:50 GMT 2025","passed","Mon Aug 04 14:06:57 GMT 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","5010","A test to get the field color value in Hex format","","Mon Aug 04 14:09:05 GMT 2025","passed","Mon Aug 04 14:09:10 GMT 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"Checking the url before the transition and after the transition/click on a special element","8321","The DrillDown test","","Mon Aug 04 13:48:09 GMT 2025","passed","Mon Aug 04 13:48:18 GMT 2025","","List. Checking the basic functions for the Text in the widget List","application.Samples.List.TextOnListTest","drillDown"
