"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","9315","Required Message text Verification field test","","Thu Jul 31 14:46:14 GMT 2025","passed","Thu Jul 31 14:46:24 GMT 2025","","Form. Checking the basic functions for the InlinePickList in the widget Form","application.Samples.Form.InlinePickListOnFormTest","required"
"Filtering is not available for InfoWidget.","8987","Filtering test","","Thu Jul 31 14:50:31 GMT 2025","passed","Thu Jul 31 14:50:40 GMT 2025","","Info. Checking the basic functions for the MultiField","application.Samples.Info.MultiFieldOnInfoTest","filtration"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","8073","Required Message validation test for one field","","Thu Jul 31 14:42:19 GMT 2025","passed","Thu Jul 31 14:42:27 GMT 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidationAnnotation"
"","7647","The test for getting the value from the field","","Thu Jul 31 14:53:57 GMT 2025","passed","Thu Jul 31 14:54:04 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","read"
"Info Widget is always read-only","7899","A test to check the field for ""Read-only""","","Thu Jul 31 14:53:49 GMT 2025","passed","Thu Jul 31 14:53:57 GMT 2025","","Info. Checking the basic functions for the Text","application.Samples.Info.TextOnInfoTest","readonly"
"Sorting by the specified column.","9924","Sorting test","","Thu Jul 31 14:21:53 GMT 2025","passed","Thu Jul 31 14:22:03 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","sorting"
"","6269","digits()","","Thu Jul 31 14:45:33 GMT 2025","passed","Thu Jul 31 14:45:40 GMT 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","digits"
"","6133","The test for getting the value from the field","","Thu Jul 31 14:52:41 GMT 2025","passed","Thu Jul 31 14:52:47 GMT 2025","","Info. Checking the basic functions for the Number","application.Samples.Info.NumberOnInfoTest","read"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","11123","Run-time exception validation test","","Thu Jul 31 14:21:42 GMT 2025","passed","Thu Jul 31 14:21:53 GMT 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","runtimeException"
"The test checks for the disabled attribute.","7215","A test to check the field for ""Read-only""","","Thu Jul 31 14:22:30 GMT 2025","passed","Thu Jul 31 14:22:38 GMT 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","readonly"
