"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Filtering is not available for the Form widget","10333","Filtering test","","Fri Dec 05 16:43:10 UTC 2025","failed","Fri Dec 05 16:43:20 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","filtration"
"The test checks the value in the field with what should be set","10332","A test to read value","","Fri Dec 05 17:00:53 UTC 2025","failed","Fri Dec 05 17:01:03 UTC 2025","","Info. Checking the basic functions for the Time","application.Samples.Info.TimeOnInfoTest","read2"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10381","A test to get the field color value in Hex format","","Fri Dec 05 16:56:48 UTC 2025","failed","Fri Dec 05 16:56:59 UTC 2025","","Form. Checking the basic functions for the Time","application.Samples.Form.TimeOnFormTest","color"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10331","Required Message validation test for multiple fields","","Fri Dec 05 16:44:19 UTC 2025","failed","Fri Dec 05 16:44:29 UTC 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","fieldLevelValidation"
"Info Widget is always read-only","5802","A test to check the field for ""Read-only""","","Fri Dec 05 15:04:57 UTC 2025","passed","Fri Dec 05 15:05:02 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","readonly"
"Sorting by the specified column.","10348","Sorting test","","Fri Dec 05 17:05:16 UTC 2025","failed","Fri Dec 05 17:05:26 UTC 2025","","List. Checking the basic functions for the DateTimeWithSeconds in the widget List","application.Samples.List.DateTimeWithSecondsOnListTest","sorting"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10332","Business Exception Validation Test","","Fri Dec 05 16:33:17 UTC 2025","failed","Fri Dec 05 16:33:27 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","businessException"
"The test creates and delete a new field in the admin panel","9525","Test for creating admin value","","Fri Dec 05 15:07:38 UTC 2025","passed","Fri Dec 05 15:07:48 UTC 2025","","Checking the basic functions for the Dictionary administration panel","application.Samples.DictionaryAdministrationTest","create"
"Getting a Placeholder is not available","5498","Test for getting the Placeholder value","","Fri Dec 05 15:19:17 UTC 2025","passed","Fri Dec 05 15:19:23 UTC 2025","","Form. Checking the basic functions for the MultiValueHover in the widget Form","application.Samples.Form.MultiValueHoverOnFormTest","placeholder"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10365","A test to get the field color value in Hex format","","Fri Dec 05 16:48:38 UTC 2025","failed","Fri Dec 05 16:48:48 UTC 2025","","Info. Checking the basic functions for the Percent","application.Samples.Info.PercentOnInfoTest","color"
"The InfoWidget doesn't have a Placeholder.","5945","Test for getting the Placeholder value","","Fri Dec 05 15:05:14 UTC 2025","passed","Fri Dec 05 15:05:20 UTC 2025","","Info. Checking the basic functions for the MultiplySelect","application.Samples.Info.MultipleSelectOnInfoTest","placeholder"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10336","Run-time exception validation test","","Fri Dec 05 16:38:17 UTC 2025","failed","Fri Dec 05 16:38:27 UTC 2025","","List. Checking the basic functions for the Money in the widget List","application.Samples.List.MoneyOnListTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","8310","Required Message validation test for one field","","Fri Dec 05 14:55:18 UTC 2025","passed","Fri Dec 05 14:55:26 UTC 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","fieldLevelValidationAnnotation"
"The method returns Option-Status pairs, for all. The test checks each pair.","10332","Test to check the status of all options","","Fri Dec 05 16:55:32 UTC 2025","failed","Fri Dec 05 16:55:42 UTC 2025","","Form. Checking the basic functions for the MultipleSelect in the widget Form","application.Samples.Form.MultipleSelectOnFormTest","statusOptions"
"Drill Down is not available for InfoWidget.","10348","The DrillDown test","","Fri Dec 05 16:34:43 UTC 2025","failed","Fri Dec 05 16:34:53 UTC 2025","","Info. Checking the basic functions for the Hint","application.Samples.Info.HintOnInfoTest","drillDown"
"The test sets the value in the field via Popup using a unique id, and then checks the value in the field with what needs to be set.","31385","A test for setting a value in a field","","Fri Dec 05 14:46:16 UTC 2025","passed","Fri Dec 05 14:46:48 UTC 2025","","List. Checking the basic functions for the SuggestionPickList in the widget List","application.Samples.List.SuggestionPickListOnListTest","edit"
"The test clears the field and clicks the Save button. Then validates the message that the field is required","4715","Required Message text Verification field test","","Fri Dec 05 15:19:45 UTC 2025","passed","Fri Dec 05 15:19:50 UTC 2025","","Form. Checking the basic functions for the DateTime in the widget Form","application.Samples.Form.DateTimeOnFormTest","required"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","6014","Required Message validation test for multiple fields","","Fri Dec 05 15:18:44 UTC 2025","passed","Fri Dec 05 15:18:50 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","fieldLevelValidation"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","0","A test to get the field color value in Hex format","","Fri Dec 05 15:15:35 UTC 2025","skipped","Fri Dec 05 15:15:35 UTC 2025","","Form. Checking the basic functions for the PickList in the widget Form","application.Samples.Form.PickListOnFormTest","color"
"Sorting by the specified column.","10331","Sorting test","","Fri Dec 05 16:33:51 UTC 2025","failed","Fri Dec 05 16:34:01 UTC 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","sorting"
"The test checks for the disabled attribute","3940","A test to check the field for ""Read-only""","","Fri Dec 05 15:13:48 UTC 2025","passed","Fri Dec 05 15:13:51 UTC 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","readonly"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10334","A test to get the field color value in Hex format","","Fri Dec 05 17:00:57 UTC 2025","failed","Fri Dec 05 17:01:07 UTC 2025","","Info. Checking the basic functions for the DateTime","application.Samples.Info.DateTimeOnInfoTest","color"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","18927","Required Message validation test for one field","","Fri Dec 05 14:50:09 UTC 2025","passed","Fri Dec 05 14:50:28 UTC 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","fieldLevelValidationAnnotation"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","10333","Required Message validation test for multiple fields","","Fri Dec 05 16:39:53 UTC 2025","failed","Fri Dec 05 16:40:03 UTC 2025","","Form. Checking the basic functions for the Date in the widget Form","application.Samples.Form.DateOnFormTest","fieldLevelValidation"
"The Hint field type is always read-only","10315","A test to check the field for ""Read-only""","","Fri Dec 05 17:05:21 UTC 2025","failed","Fri Dec 05 17:05:32 UTC 2025","","List. Checking the basic functions for the Hint in the widget List","application.Samples.List.HintOnListTest","readonly"
"Sorting is not available for InfoWidget.","10331","Sorting test","","Fri Dec 05 16:41:23 UTC 2025","failed","Fri Dec 05 16:41:33 UTC 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","sorting"
"Filtering by the specified column.","6753","Filtering test","","Fri Dec 05 14:55:05 UTC 2025","passed","Fri Dec 05 14:55:11 UTC 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","filtration"
"The test checks for the disabled attribute","5353","A test to check the field for ""Read-only""","","Fri Dec 05 15:17:48 UTC 2025","passed","Fri Dec 05 15:17:53 UTC 2025","","Form. Checking the basic functions for the FileUpload in the widget Form","application.Samples.Form.FileUploadOnFormTest","readonly"
"The test checks for the disabled attribute.","10348","A test to check the field for ""Read-only""","","Fri Dec 05 16:52:26 UTC 2025","failed","Fri Dec 05 16:52:36 UTC 2025","","List. Checking the basic functions for the InlinePickList in the widget List","application.Samples.List.InlinePickListOnListTest","readonly"
"The test gets the value in the field, and then checks the value in the field with what should be.","0","A test for checking a value in a field","","Fri Dec 05 14:51:13 UTC 2025","skipped","Fri Dec 05 14:51:13 UTC 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","read"
"The test sets the value in the field. After approval, by clicking on the save button, the popup window, the title, the text in it, and the buttons are validated","10331","Confirmation Popup Validation Test","","Fri Dec 05 16:37:08 UTC 2025","failed","Fri Dec 05 16:37:18 UTC 2025","","Form. Checking the basic functions for the Number in the widget Form","application.Samples.Form.NumberOnFormTest","confirm"
