"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated","10273","Run-time exception validation test","","Tue Aug 05 08:44:44 GMT 2025","passed","Tue Aug 05 08:44:54 GMT 2025","","Form. Checking the basic functions for the Percent in the widget Form","application.Samples.Form.PercentOnFormTest","runtimeException"
"The test sets the value with the wrong data type in the field. After approval, it checks the text under the field, which informs about the correctness of the type of data entered.","21516","Required Message validation test for one field","","Tue Aug 05 08:31:42 GMT 2025","passed","Tue Aug 05 08:32:04 GMT 2025","","List. Checking the basic functions for the PickList in the widget List","application.Samples.List.PickListOnListTest","fieldLevelValidationAnnotation"
"Sorting is not available for InfoWidget.","5292","Sorting test","","Tue Aug 05 08:44:56 GMT 2025","passed","Tue Aug 05 08:45:01 GMT 2025","","Info. Checking the basic functions for the Date","application.Samples.Info.DateOnInfoTest","sorting"
"Filtering is not available for the Form widget","4834","Filtering test","","Tue Aug 05 08:38:03 GMT 2025","passed","Tue Aug 05 08:38:08 GMT 2025","","Form. Checking the basic functions for the Input in the widget Form","application.Samples.Form.InputOnFormTest","filtration"
"The test gets the value from the style attribute in RGB format, and then converts it to Hex format","10678","A test to get the field color value in Hex format","","Tue Aug 05 08:15:18 GMT 2025","passed","Tue Aug 05 08:15:28 GMT 2025","","List. Checking the basic functions for the Radio in the widget List","application.Samples.List.RadioOnListTest","color"
"The method returns Option-Status pairs, for all. The test checks each pair.","12034","Test to check the status of all options","","Tue Aug 05 08:13:24 GMT 2025","passed","Tue Aug 05 08:13:36 GMT 2025","","List. Checking the basic functions for the MultipleSelect in the widget List","application.Samples.List.MultipleSelectOnListTest","statusOptions"
"The test sets a value with the wrong data type in several fields for different widgets. After approval, it checks the text under the field, which informs about the correctness of the type of data entered","64017","Required Message validation test for multiple fields","","Tue Aug 05 08:30:11 GMT 2025","passed","Tue Aug 05 08:31:15 GMT 2025","","List. Checking the basic functions for the DateTime in the widget List","application.Samples.List.DateTimeOnListTest","fieldLevelValidation"
"Info Widget is always read-only","8391","A test to check the field for ""Read-only""","","Tue Aug 05 08:48:37 GMT 2025","passed","Tue Aug 05 08:48:45 GMT 2025","","Info. Checking the basic functions for the CheckBox","application.Samples.Info.CheckboxOnInfoTest","readonly"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","10576","Business Exception Validation Test","","Tue Aug 05 08:15:11 GMT 2025","passed","Tue Aug 05 08:15:22 GMT 2025","","List. Checking the basic functions for the MultiValue in the widget List","application.Samples.List.MultiValueOnListTest","businessException"
"Checking the url before the transition and after the transition/click on a special element","10551","The DrillDown test","","Tue Aug 05 08:25:43 GMT 2025","passed","Tue Aug 05 08:25:54 GMT 2025","","List. Checking the basic functions for the Percent in the widget List","application.Samples.List.PercentOnListTest","drillDown"
"","8883","setValueGetValue()","","Tue Aug 05 08:24:25 GMT 2025","passed","Tue Aug 05 08:24:34 GMT 2025","","List. Checking the basic functions for the FileUpload in the widget List","application.Samples.List.FileUploadOnListTest","setValueGetValue"
"The test sets the value in the field. After approval, the popup window, the title, the text in it, and the buttons are validated.","12098","Run-time exception validation test","","Tue Aug 05 08:27:12 GMT 2025","passed","Tue Aug 05 08:27:25 GMT 2025","","List. Checking the basic functions for the Dictionary in the widget List","application.Samples.List.DictionaryOnListTest","runtimeException"
